TIME,CH1,CH2,CH3,CH4
-3.80E-05,0.07,-0.1,0.1,0.1
-3.80E-05,0.05,-0.1,0.1,0.1
-3.80E-05,0.07,-0.1,0.1,0.3
-3.80E-05,0.07,-0.1,0.1,0.1
-3.80E-05,0.07,0.1,0.1,0.3
-3.80E-05,0.05,0.1,0.3,0.1
-3.80E-05,0.07,-0.1,0.1,0.1
-3.80E-05,0.05,-0.1,0.1,0.1
-3.80E-05,0.07,-0.1,0.1,0.3
-3.80E-05,0.05,-0.1,0.1,0.1
-3.80E-05,0.07,-0.1,0.1,0.1
-3.80E-05,0.05,-0.1,0.1,0.1
-3.80E-05,0.07,-0.1,0.1,0.1
-3.80E-05,0.05,-0.1,0.1,0.1
-3.80E-05,0.07,-0.1,0.1,0.1
-3.80E-05,0.05,-0.1,0.1,0.1
-3.80E-05,0.07,-0.1,0.1,0.1
-3.80E-05,0.07,-0.1,0.1,0.1
-3.80E-05,0.07,-0.1,0.1,0.1
-3.80E-05,0.07,0.1,0.1,0.1
-3.80E-05,0.05,-0.1,0.1,0.1
-3.80E-05,0.05,0.1,0.1,0.1
-3.80E-05,0.07,-0.1,0.1,0.1
-3.80E-05,0.07,0.1,0.3,0.1
-3.80E-05,0.07,-0.1,0.1,0.1
-3.80E-05,0.05,-0.1,0.3,0.1
-3.80E-05,0.07,-0.1,0.1,0.1
-3.80E-05,0.05,-0.1,0.3,0.1
-3.80E-05,0.07,-0.1,0.1,0.1
-3.80E-05,0.07,-0.1,0.3,0.1
-3.80E-05,0.07,-0.1,0.1,0.3
-3.80E-05,0.05,-0.1,0.3,0.1
-3.80E-05,0.05,-0.1,0.1,0.3
-3.80E-05,0.05,0.1,0.3,0.1
-3.80E-05,0.07,-0.1,0.1,0.3
-3.80E-05,0.07,0.1,0.3,0.1
-3.80E-05,0.07,0.1,0.1,0.1
-3.80E-05,0.05,0.1,0.3,0.1
-3.80E-05,0.07,-0.1,0.1,0.1
-3.80E-05,0.05,-0.1,0.1,0.1
-3.80E-05,0.07,-0.1,0.1,0.3
-3.80E-05,0.05,-0.1,0.3,0.1
-3.80E-05,0.07,0.1,0.1,0.3
-3.80E-05,0.05,-0.1,0.3,0.1
-3.80E-05,0.07,0.1,0.1,0.3
-3.80E-05,0.05,0.1,0.3,0.1
-3.80E-05,0.05,-0.1,0.1,0.3
-3.80E-05,0.07,0.1,0.3,0.1
-3.80E-05,0.07,-0.1,0.1,0.3
-3.80E-05,0.03,0.1,0.3,0.1
-3.80E-05,0.05,0.1,0.1,0.3
-3.79E-05,0.05,-0.1,0.3,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.05,0.1,0.1,0.1
-3.79E-05,0.05,0.1,0.1,0.1
-3.79E-05,0.03,0.1,0.3,0.1
-3.79E-05,0.05,-0.1,0.1,0.3
-3.79E-05,0.05,0.1,0.1,0.1
-3.79E-05,0.07,0.1,0.1,0.3
-3.79E-05,0.05,-0.1,0.3,0.1
-3.79E-05,0.05,0.1,0.1,0.3
-3.79E-05,0.05,-0.1,0.3,0.1
-3.79E-05,0.05,-0.1,0.1,0.3
-3.79E-05,0.05,0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.05,0.1,0.1,0.1
-3.79E-05,0.07,-0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.07,-0.1,0.1,0.1
-3.79E-05,0.07,-0.1,0.1,0.3
-3.79E-05,0.07,0.1,0.1,0.3
-3.79E-05,0.05,-0.1,0.3,0.1
-3.79E-05,0.07,-0.1,0.1,0.3
-3.79E-05,0.05,-0.1,0.3,0.1
-3.79E-05,0.07,-0.1,0.1,0.3
-3.79E-05,0.05,0.1,0.3,0.1
-3.79E-05,0.07,0.1,0.1,0.3
-3.79E-05,0.05,0.1,0.3,0.1
-3.79E-05,0.07,0.1,0.1,0.3
-3.79E-05,0.05,0.1,0.3,0.1
-3.79E-05,0.07,0.1,0.1,0.1
-3.79E-05,0.05,0.1,0.3,0.1
-3.79E-05,0.07,0.1,0.1,0.1
-3.79E-05,0.07,-0.1,0.3,0.1
-3.79E-05,0.07,0.1,0.1,0.1
-3.79E-05,0.07,0.1,0.3,0.1
-3.79E-05,0.07,0.1,0.1,0.1
-3.79E-05,0.07,0.1,0.1,0.1
-3.79E-05,0.07,-0.1,0.1,0.1
-3.79E-05,0.07,0.1,0.3,0.1
-3.79E-05,0.07,0.1,0.1,0.3
-3.79E-05,0.07,0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.07,-0.1,0.1,0.1
-3.79E-05,0.07,-0.1,0.1,0.1
-3.79E-05,0.07,0.1,0.1,0.1
-3.79E-05,0.07,-0.1,0.1,0.1
-3.79E-05,0.07,0.1,0.1,0.3
-3.79E-05,0.07,-0.1,0.1,0.1
-3.79E-05,0.09,0.1,0.1,0.1
-3.79E-05,0.07,0.1,0.1,0.1
-3.79E-05,0.07,0.1,0.1,0.3
-3.79E-05,0.05,0.1,0.1,0.1
-3.79E-05,0.07,0.1,0.1,0.1
-3.79E-05,0.07,-0.1,0.3,0.1
-3.79E-05,0.07,0.1,0.1,0.1
-3.79E-05,0.05,0.1,0.3,0.1
-3.79E-05,0.07,0.1,0.1,0.3
-3.79E-05,0.05,0.1,0.3,0.1
-3.79E-05,0.07,0.1,0.1,0.1
-3.79E-05,0.05,0.1,0.3,0.1
-3.79E-05,0.05,0.1,0.1,0.1
-3.79E-05,0.03,0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.3,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.03,-0.1,0.1,0.1
-3.79E-05,0.05,0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.07,0.1,0.1,0.1
-3.79E-05,0.05,0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.3
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.07,-0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.07,0.1,0.1,0.3
-3.79E-05,0.05,0.1,0.3,0.1
-3.79E-05,0.05,0.1,0.1,0.1
-3.79E-05,0.03,0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.05,0.1,0.3,0.1
-3.79E-05,0.05,0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.07,0.1,0.1,0.1
-3.79E-05,0.05,0.1,0.1,0.1
-3.79E-05,0.07,0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.3
-3.79E-05,0.07,0.1,0.1,0.1
-3.79E-05,0.07,-0.1,0.1,0.1
-3.79E-05,0.05,0.1,0.1,0.1
-3.79E-05,0.05,0.1,0.1,0.1
-3.79E-05,0.07,-0.1,0.1,0.1
-3.79E-05,0.07,-0.1,0.1,0.1
-3.79E-05,0.05,0.1,0.1,0.1
-3.79E-05,0.05,-0.1,0.1,0.1
-3.79E-05,0.07,-0.1,0.1,0.3
-3.78E-05,0.07,-0.1,0.1,0.1
-3.78E-05,0.07,-0.1,0.1,0.1
-3.78E-05,0.07,-0.1,0.3,0.1
-3.78E-05,0.07,-0.1,0.1,0.1
-3.78E-05,0.05,0.1,0.3,0.1
-3.78E-05,0.05,0.1,0.1,0.1
-3.78E-05,0.05,0.1,0.1,0.1
-3.78E-05,0.05,0.1,0.1,0.1
-3.78E-05,0.05,0.1,0.1,0.1
-3.78E-05,0.07,0.1,0.1,0.1
-3.78E-05,0.07,-0.1,0.1,0.1
-3.78E-05,0.05,0.1,0.1,0.1
-3.78E-05,0.05,0.1,0.3,0.1
-3.78E-05,0.05,-0.1,0.1,0.3
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.07,0.1,0.1,0.3
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.07,0.1,0.1,0.3
-3.78E-05,0.07,0.1,0.1,0.1
-3.78E-05,0.07,0.1,0.1,0.3
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.07,-0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.3,0.1
-3.78E-05,0.07,-0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.3,0.1
-3.78E-05,0.07,-0.1,0.1,0.3
-3.78E-05,0.05,0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.1,0.3
-3.78E-05,0.05,-0.1,0.3,0.1
-3.78E-05,0.05,0.1,-0.1,0.1
-3.78E-05,0.05,0.1,0.3,0.1
-3.78E-05,0.05,0.1,0.1,0.3
-3.78E-05,0.05,-0.1,0.3,0.1
-3.78E-05,0.05,0.1,0.1,0.3
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.07,-0.1,0.1,0.3
-3.78E-05,0.07,-0.1,0.1,0.1
-3.78E-05,0.07,-0.1,0.1,0.3
-3.78E-05,0.05,-0.1,0.3,0.1
-3.78E-05,0.07,-0.1,0.1,0.1
-3.78E-05,0.07,-0.1,0.1,0.1
-3.78E-05,0.07,0.1,0.1,0.3
-3.78E-05,0.05,0.1,0.3,0.1
-3.78E-05,0.05,0.1,0.1,0.3
-3.78E-05,0.07,0.1,0.3,0.1
-3.78E-05,0.07,-0.1,0.1,0.1
-3.78E-05,0.05,0.1,0.3,0.1
-3.78E-05,0.07,0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.3,0.1
-3.78E-05,0.07,0.1,0.1,0.3
-3.78E-05,0.05,0.1,0.3,0.1
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.05,0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.03,-0.1,0.1,0.1
-3.78E-05,0.05,0.1,0.1,0.1
-3.78E-05,0.03,-0.1,0.1,0.1
-3.78E-05,0.05,0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.3,0.1
-3.78E-05,0.05,-0.1,0.1,0.3
-3.78E-05,0.05,0.1,0.3,0.1
-3.78E-05,0.05,0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.3,-0.0999999
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.03,-0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.3,0.1
-3.78E-05,0.05,-0.1,0.1,0.3
-3.78E-05,0.05,-0.1,0.3,0.1
-3.78E-05,0.05,-0.1,0.1,0.3
-3.78E-05,0.03,-0.1,0.3,0.1
-3.78E-05,0.05,-0.1,0.1,0.3
-3.78E-05,0.05,-0.1,0.3,0.1
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.3,0.1
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.3,0.1
-3.78E-05,0.07,-0.1,0.1,0.1
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.07,0.1,0.1,0.1
-3.78E-05,0.07,-0.1,0.1,0.1
-3.78E-05,0.07,-0.1,0.1,0.1
-3.78E-05,0.07,0.1,0.1,0.1
-3.78E-05,0.07,0.1,0.1,0.1
-3.78E-05,0.05,0.1,0.3,0.1
-3.78E-05,0.07,-0.1,0.1,0.3
-3.78E-05,0.07,-0.1,0.1,0.1
-3.78E-05,0.07,0.1,0.1,0.3
-3.78E-05,0.05,0.1,0.1,0.1
-3.78E-05,0.05,0.1,0.1,0.3
-3.78E-05,0.05,-0.1,0.1,0.1
-3.78E-05,0.07,0.1,0.1,0.1
-3.78E-05,0.07,-0.1,0.1,0.1
-3.78E-05,0.09,0.1,0.1,0.3
-3.78E-05,0.07,0.1,0.1,0.1
-3.78E-05,0.07,-0.1,0.1,0.3
-3.77E-05,0.05,0.1,0.3,0.1
-3.77E-05,0.05,-0.1,0.1,0.3
-3.77E-05,0.05,0.1,0.1,0.1
-3.77E-05,0.05,0.1,0.1,0.1
-3.77E-05,0.05,-0.1,0.3,0.1
-3.77E-05,0.07,-0.1,0.1,0.3
-3.77E-05,0.05,-0.1,0.3,0.1
-3.77E-05,0.07,-0.1,0.1,0.3
-3.77E-05,0.05,-0.1,0.3,0.1
-3.77E-05,0.07,0.1,0.1,0.1
-3.77E-05,0.05,-0.1,0.3,0.1
-3.77E-05,0.07,-0.1,0.1,0.1
-3.77E-05,0.05,0.1,0.3,0.1
-3.77E-05,0.05,0.1,0.1,0.1
-3.77E-05,0.05,0.1,0.1,0.1
-3.77E-05,0.07,0.1,0.1,0.3
-3.77E-05,0.07,-0.1,0.3,0.1
-3.77E-05,0.07,0.1,-0.1,0.3
-3.77E-05,0.05,-0.1,0.1,0.1
-3.77E-05,0.05,-0.1,0.1,0.1
-3.77E-05,0.05,-0.1,0.1,0.1
-3.77E-05,0.07,0.1,0.1,0.1
-3.77E-05,0.05,-0.1,0.1,0.1
-3.77E-05,0.07,0.1,0.1,0.3
-3.77E-05,0.05,0.1,0.1,0.1
-3.77E-05,0.07,-0.1,0.1,0.3
-3.77E-05,0.07,-0.1,0.3,0.1
-3.77E-05,0.07,-0.1,0.1,0.1
-3.77E-05,0.07,-0.1,0.1,0.1
-3.77E-05,0.07,-0.1,0.1,0.1
-3.77E-05,0.05,0.1,0.1,0.1
-3.77E-05,0.07,0.1,0.1,0.1
-3.77E-05,0.05,-0.1,0.1,0.1
-3.77E-05,0.07,0.1,0.1,0.1
-3.77E-05,0.07,-0.1,0.1,0.1
-3.77E-05,0.07,0.1,0.1,0.1
-3.77E-05,0.07,0.1,0.1,0.1
-3.77E-05,0.07,0.1,0.1,0.1
-3.77E-05,0.07,0.1,0.3,0.1
-3.77E-05,0.07,0.1,0.1,0.1
-3.77E-05,0.07,0.1,0.3,0.1
-3.77E-05,0.07,0.1,0.1,0.3
-3.77E-05,0.05,-0.1,0.3,0.1
-3.77E-05,0.05,0.1,0.1,0.1
-3.77E-05,0.05,-0.1,0.3,0.1
-3.77E-05,0.05,0.1,0.1,0.3
-3.77E-05,0.05,0.1,0.1,0.1
-3.77E-05,0.05,-0.1,0.1,0.1
-3.77E-05,0.05,-0.1,0.1,0.1
-3.77E-05,0.03,-0.1,0.1,0.1
-3.77E-05,0.03,-0.1,0.1,0.1
-3.77E-05,0.05,-0.1,0.1,0.1
-3.77E-05,0.05,0.1,0.1,0.1
-3.77E-05,0.05,0.1,0.1,0.3
-3.77E-05,0.05,0.1,0.3,0.1
-3.77E-05,0.07,-0.1,0.1,0.3
-3.77E-05,0.07,0.1,0.3,0.1
-3.77E-05,0.07,0.1,0.3,0.1
-3.77E-05,0.07,0.1,0.3,0.1
-3.77E-05,0.07,0.1,0.1,0.1
-3.77E-05,0.07,-0.1,0.3,0.1
-3.77E-05,0.07,-0.1,0.1,0.1
-3.77E-05,0.05,-0.1,0.3,0.1
-3.77E-05,0.07,0.1,0.1,0.3
-3.77E-05,0.05,0.1,0.3,0.1
-3.77E-05,0.07,0.1,0.1,0.1
-3.77E-05,0.05,0.1,0.3,0.1
-3.77E-05,0.05,0.1,0.1,0.1
-3.77E-05,0.05,0.1,0.1,0.1
-3.77E-05,0.07,-0.1,0.1,0.3
-3.77E-05,0.05,-0.1,0.1,0.1
-3.77E-05,0.07,-0.1,0.1,0.3
-3.77E-05,0.05,-0.1,0.3,0.1
-3.77E-05,0.07,-0.1,0.1,0.1
-3.77E-05,0.05,0.1,0.3,0.1
-3.77E-05,0.07,-0.1,0.1,0.3
-3.77E-05,0.05,0.1,0.3,0.1
-3.77E-05,0.07,-0.1,0.1,0.1
-3.77E-05,0.07,-0.1,0.3,0.1
-3.77E-05,0.05,-0.1,0.1,0.3
-3.77E-05,0.05,0.1,0.3,0.1
-3.77E-05,0.05,0.1,0.1,0.3
-3.77E-05,0.05,0.1,0.3,0.3
-3.77E-05,0.07,0.1,0.1,0.3
-3.77E-05,0.05,-0.1,0.3,0.1
-3.77E-05,0.07,0.1,0.1,0.3
-3.77E-05,0.05,0.1,0.1,0.1
-3.77E-05,0.07,0.1,0.1,0.3
-3.77E-05,0.03,-0.1,0.3,0.1
-3.77E-05,0.03,-0.1,0.1,0.3
-3.77E-05,0.05,-0.1,0.3,0.1
-3.77E-05,0.07,-0.1,0.1,0.1
-3.77E-05,0.07,-0.1,0.3,0.1
-3.77E-05,0.07,-0.1,0.1,0.1
-3.77E-05,0.05,-0.1,0.3,0.1
-3.77E-05,0.05,-0.1,0.1,0.1
-3.77E-05,0.05,-0.1,0.1,0.1
-3.77E-05,0.07,-0.1,0.1,0.1
-3.77E-05,0.07,-0.1,0.1,0.1
-3.77E-05,0.07,0.1,0.1,0.1
-3.76E-05,0.07,-0.1,0.1,0.1
-3.76E-05,0.07,-0.1,-0.1,0.1
-3.76E-05,0.07,-0.1,0.3,0.1
-3.76E-05,0.07,-0.1,0.1,0.3
-3.76E-05,0.07,0.1,0.3,0.1
-3.76E-05,0.07,0.1,0.1,0.3
-3.76E-05,0.07,0.1,0.3,0.1
-3.76E-05,0.07,0.1,0.1,0.3
-3.76E-05,0.05,0.1,0.1,0.1
-3.76E-05,0.07,0.1,0.1,0.3
-3.76E-05,0.05,0.1,0.3,0.1
-3.76E-05,0.05,0.1,0.1,0.3
-3.76E-05,0.05,0.1,0.3,0.1
-3.76E-05,0.07,0.1,0.1,0.1
-3.76E-05,0.07,0.1,0.1,0.1
-3.76E-05,0.07,0.1,0.1,0.1
-3.76E-05,0.07,-0.1,0.3,0.1
-3.76E-05,0.07,0.1,0.1,0.1
-3.76E-05,0.05,-0.1,0.1,0.1
-3.76E-05,0.07,0.1,0.1,0.1
-3.76E-05,0.05,-0.1,0.3,0.1
-3.76E-05,0.07,-0.1,0.1,0.3
-3.76E-05,0.05,-0.1,0.1,0.3
-3.76E-05,0.05,-0.1,0.1,0.3
-3.76E-05,0.05,-0.1,0.1,0.1
-3.76E-05,0.07,0.1,0.1,0.3
-3.76E-05,0.07,0.1,0.3,0.3
-3.76E-05,0.07,0.1,0.1,0.3
-3.76E-05,0.05,0.1,0.3,0.1
-3.76E-05,0.05,0.1,0.1,0.1
-3.76E-05,0.05,0.1,0.3,0.1
-3.76E-05,0.07,0.1,0.1,0.3
-3.76E-05,0.05,0.1,0.1,0.1
-3.76E-05,0.07,0.1,0.1,0.1
-3.76E-05,0.05,0.1,0.3,0.1
-3.76E-05,0.05,0.1,0.1,0.1
-3.76E-05,0.05,0.1,0.1,0.1
-3.76E-05,0.07,0.1,0.1,0.3
-3.76E-05,0.07,-0.1,0.1,0.1
-3.76E-05,0.07,0.1,0.1,0.3
-3.76E-05,0.05,-0.1,0.1,0.1
-3.76E-05,0.05,0.1,0.1,0.3
-3.76E-05,0.05,0.1,0.1,0.1
-3.76E-05,0.07,0.1,0.1,0.3
-3.76E-05,0.07,0.1,0.3,0.3
-3.76E-05,0.07,0.1,0.1,0.3
-3.76E-05,0.05,0.1,0.3,0.1
-3.76E-05,0.07,-0.1,0.1,0.3
-3.76E-05,0.07,0.1,0.3,0.1
-3.76E-05,0.07,0.1,0.1,0.1
-3.76E-05,0.05,0.1,0.1,0.1
-3.76E-05,0.05,-0.1,0.1,0.1
-3.76E-05,0.05,-0.1,0.3,0.1
-3.76E-05,0.05,-0.1,0.1,0.3
-3.76E-05,0.05,-0.1,0.1,0.1
-3.76E-05,0.07,-0.1,0.1,0.1
-3.76E-05,0.05,-0.1,0.1,0.1
-3.76E-05,0.07,-0.1,0.1,0.3
-3.76E-05,0.05,0.1,0.3,0.1
-3.76E-05,0.05,-0.1,0.1,0.3
-3.76E-05,0.05,0.1,0.3,0.1
-3.76E-05,0.05,0.1,0.1,0.1
-3.76E-05,0.05,0.1,0.3,0.1
-3.76E-05,0.05,-0.1,-0.1,0.1
-3.76E-05,0.05,-0.1,0.3,0.1
-3.76E-05,0.05,-0.1,0.1,0.1
-3.76E-05,0.05,-0.1,0.3,0.1
-3.76E-05,0.05,-0.1,0.1,0.3
-3.76E-05,0.05,-0.1,0.1,0.1
-3.76E-05,0.07,-0.1,0.1,0.1
-3.76E-05,0.05,-0.1,0.1,0.1
-3.76E-05,0.05,0.1,0.3,0.3
-3.76E-05,0.05,-0.1,0.3,0.1
-3.76E-05,0.05,-0.1,0.1,0.3
-3.76E-05,0.05,-0.1,0.1,0.1
-3.76E-05,0.05,-0.1,0.1,0.1
-3.76E-05,0.05,-0.1,0.1,0.1
-3.76E-05,0.05,0.1,0.1,0.1
-3.76E-05,0.05,-0.1,0.1,0.1
-3.76E-05,0.05,0.1,0.1,0.1
-3.76E-05,0.05,0.1,0.1,0.1
-3.76E-05,0.07,0.1,0.1,0.3
-3.76E-05,0.05,0.1,0.1,0.1
-3.76E-05,0.07,-0.1,0.1,0.3
-3.76E-05,0.05,0.1,0.1,0.3
-3.76E-05,0.07,-0.1,0.1,0.3
-3.76E-05,0.05,0.1,0.1,0.1
-3.76E-05,0.07,-0.1,0.1,0.3
-3.76E-05,0.07,0.1,0.1,0.1
-3.76E-05,0.07,0.1,0.1,0.3
-3.76E-05,0.05,-0.1,0.1,0.1
-3.76E-05,0.05,0.1,0.1,0.3
-3.76E-05,0.05,-0.1,0.1,0.1
-3.76E-05,0.05,0.1,0.1,0.3
-3.76E-05,0.05,0.1,0.1,0.1
-3.76E-05,0.05,0.1,0.1,0.3
-3.76E-05,0.05,0.1,0.3,0.1
-3.76E-05,0.05,0.1,0.1,0.1
-3.76E-05,0.03,0.1,0.1,0.1
-3.76E-05,0.05,0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.3,0.1
-3.75E-05,0.05,0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.1,0.1
-3.75E-05,0.05,-0.1,0.1,0.1
-3.75E-05,0.05,-0.1,0.1,0.1
-3.75E-05,0.05,-0.1,0.3,0.1
-3.75E-05,0.05,-0.1,0.1,0.3
-3.75E-05,0.05,-0.1,0.1,0.1
-3.75E-05,0.07,-0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.3,0.1
-3.75E-05,0.07,0.1,0.1,0.1
-3.75E-05,0.05,-0.1,0.3,0.1
-3.75E-05,0.07,-0.1,0.1,0.1
-3.75E-05,0.05,-0.1,0.3,0.1
-3.75E-05,0.07,0.1,0.1,0.3
-3.75E-05,0.05,0.1,0.3,0.1
-3.75E-05,0.05,0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.3,0.1
-3.75E-05,0.07,0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.1,0.1
-3.75E-05,0.07,0.1,0.1,0.3
-3.75E-05,0.07,0.1,0.1,0.1
-3.75E-05,0.07,0.1,0.1,0.3
-3.75E-05,0.05,0.1,0.3,0.1
-3.75E-05,0.05,0.1,0.1,0.3
-3.75E-05,0.05,0.1,0.3,0.1
-3.75E-05,0.07,0.1,0.1,0.3
-3.75E-05,0.05,0.1,0.3,0.1
-3.75E-05,0.05,0.1,0.1,0.3
-3.75E-05,0.05,-0.1,0.3,0.1
-3.75E-05,0.05,0.1,0.1,0.3
-3.75E-05,0.05,0.1,0.3,0.1
-3.75E-05,0.05,0.1,0.1,0.3
-3.75E-05,0.05,0.1,0.3,0.1
-3.75E-05,0.07,0.1,0.1,0.3
-3.75E-05,0.05,0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.1,0.1
-3.75E-05,0.03,0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.3,0.1
-3.75E-05,0.07,-0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.3,0.1
-3.75E-05,0.07,0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.1,0.1
-3.75E-05,0.07,0.1,0.1,0.3
-3.75E-05,0.07,-0.1,0.1,0.1
-3.75E-05,0.07,-0.1,0.1,0.3
-3.75E-05,0.07,0.1,0.1,0.1
-3.75E-05,0.07,0.1,0.1,0.3
-3.75E-05,0.05,0.1,0.3,0.1
-3.75E-05,0.05,0.1,0.1,0.3
-3.75E-05,0.05,-0.1,0.3,0.1
-3.75E-05,0.05,-0.1,0.1,0.3
-3.75E-05,0.05,0.1,0.1,0.1
-3.75E-05,0.07,-0.1,0.1,0.3
-3.75E-05,0.05,-0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.1,0.3
-3.75E-05,0.05,-0.1,0.3,0.1
-3.75E-05,0.05,0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.3,0.1
-3.75E-05,0.05,0.1,0.1,0.3
-3.75E-05,0.05,-0.1,0.3,0.1
-3.75E-05,0.07,0.1,0.1,0.1
-3.75E-05,0.05,-0.1,0.3,0.3
-3.75E-05,0.05,-0.1,0.1,0.3
-3.75E-05,0.05,-0.1,0.3,0.1
-3.75E-05,0.05,-0.1,0.1,0.3
-3.75E-05,0.05,0.1,0.3,0.1
-3.75E-05,0.05,0.1,0.1,0.3
-3.75E-05,0.05,-0.1,0.3,0.1
-3.75E-05,0.05,0.1,0.1,0.3
-3.75E-05,0.07,-0.1,0.3,0.1
-3.75E-05,0.07,0.1,0.3,0.3
-3.75E-05,0.05,-0.1,0.1,0.1
-3.75E-05,0.05,-0.1,0.1,0.3
-3.75E-05,0.05,0.1,0.3,0.1
-3.75E-05,0.07,-0.1,0.1,0.3
-3.75E-05,0.05,-0.1,0.3,0.1
-3.75E-05,0.07,0.1,0.1,0.3
-3.75E-05,0.05,-0.1,0.3,0.1
-3.75E-05,0.07,-0.1,0.1,0.3
-3.75E-05,0.05,-0.1,0.3,0.1
-3.75E-05,0.07,0.1,0.1,0.1
-3.75E-05,0.03,-0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.1,0.3
-3.75E-05,0.05,-0.1,0.1,0.1
-3.75E-05,0.07,0.1,0.1,0.1
-3.75E-05,0.05,-0.1,0.3,0.1
-3.75E-05,0.07,0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.1,0.1
-3.75E-05,0.05,-0.1,0.1,0.1
-3.75E-05,0.05,-0.1,0.3,0.1
-3.75E-05,0.05,0.1,0.1,0.3
-3.75E-05,0.05,-0.1,0.1,0.1
-3.75E-05,0.05,0.1,0.1,0.3
-3.75E-05,0.05,-0.1,0.1,0.1
-3.75E-05,0.05,-0.1,0.1,0.3
-3.74E-05,0.05,-0.1,0.3,0.1
-3.74E-05,0.07,0.1,0.1,0.3
-3.74E-05,0.05,0.1,0.3,0.1
-3.74E-05,0.07,0.1,0.1,0.3
-3.74E-05,0.07,-0.1,0.3,0.1
-3.74E-05,0.07,0.1,0.1,0.1
-3.74E-05,0.05,-0.1,0.1,0.1
-3.74E-05,0.07,-0.1,0.1,0.1
-3.74E-05,0.07,0.1,0.1,0.1
-3.74E-05,0.07,-0.1,0.1,0.3
-3.74E-05,0.05,-0.1,0.3,0.1
-3.74E-05,0.07,-0.1,0.1,0.1
-3.74E-05,0.05,-0.1,0.3,0.1
-3.74E-05,0.05,-0.1,-0.1,0.1
-3.74E-05,0.05,0.1,0.1,0.1
-3.74E-05,0.05,0.1,0.1,0.3
-3.74E-05,0.05,0.1,0.3,0.1
-3.74E-05,0.05,-0.1,0.1,0.1
-3.74E-05,0.05,-0.1,0.1,0.1
