TIME,CH1,CH2,CH3,CH4
-3.38E-05,0.03,0.1,0.3,0.1
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.03,0.1,0.3,0.1
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.03,0.1,0.3,0.1
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.05,0.1,0.3,0.1
-3.38E-05,0.07,0.1,0.1,0.1
-3.38E-05,0.07,-0.1,0.3,0.1
-3.38E-05,0.07,-0.1,0.1,0.1
-3.38E-05,0.07,-0.1,0.1,0.1
-3.38E-05,0.07,-0.1,0.1,0.1
-3.38E-05,0.07,-0.1,0.3,0.1
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.05,-0.1,0.3,0.1
-3.38E-05,0.05,0.1,0.1,0.3
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.05,0.1,0.1,0.3
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.05,0.1,0.1,0.3
-3.38E-05,0.05,0.1,0.3,0.1
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.05,0.1,0.1,0.3
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.05,-0.1,0.1,0.1
-3.38E-05,0.03,0.1,0.1,0.1
-3.38E-05,0.03,-0.1,0.1,0.1
-3.38E-05,0.03,-0.1,0.1,0.1
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.05,-0.1,0.1,0.1
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.03,-0.1,0.1,0.1
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.05,-0.1,0.3,0.1
-3.38E-05,0.05,-0.1,0.1,0.1
-3.38E-05,0.03,-0.1,0.3,0.1
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.03,-0.1,0.3,0.1
-3.38E-05,0.05,0.1,0.1,0.3
-3.38E-05,0.05,0.1,0.3,0.1
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.05,-0.1,0.1,0.1
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.05,-0.1,0.1,0.1
-3.38E-05,0.07,0.1,0.1,0.1
-3.38E-05,0.05,-0.1,0.3,0.1
-3.38E-05,0.07,0.1,0.1,0.1
-3.38E-05,0.05,0.1,0.3,0.1
-3.38E-05,0.05,0.1,0.1,0.1
-3.38E-05,0.05,-0.1,0.3,0.1
-3.38E-05,0.05,-0.1,0.1,0.1
-3.38E-05,0.03,-0.1,0.3,0.1
-3.38E-05,0.05,-0.1,0.1,0.1
-3.38E-05,0.05,-0.1,0.1,0.1
-3.38E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.03,-0.1,0.3,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.03,-0.1,0.3,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.03,0.1,0.3,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.03,0.1,0.3,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.03,-0.1,0.3,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.3,-0.0999999
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.03,0.1,0.3,0.1
-3.37E-05,0.05,-0.1,0.1,0.3
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.07,0.1,0.3,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.3,0.1
-3.37E-05,0.07,-0.1,0.1,0.1
-3.37E-05,0.07,0.1,0.1,0.1
-3.37E-05,0.07,-0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.1,0.3
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.1,0.3
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.05,0.1,0.1,0.3
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.03,-0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.03,-0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.03,-0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.05,-0.1,-0.1,0.3
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.3,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.07,0.1,0.1,0.1
-3.37E-05,0.07,-0.1,0.3,0.1
-3.37E-05,0.07,0.1,0.1,0.3
-3.37E-05,0.05,-0.1,0.3,0.1
-3.37E-05,0.07,0.1,0.1,0.3
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.07,0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.3,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.3,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.3,0.1
-3.37E-05,0.07,0.1,0.1,0.3
-3.37E-05,0.07,-0.1,0.1,0.1
-3.37E-05,0.09,0.1,-0.1,0.3
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.07,0.1,0.1,0.3
-3.37E-05,0.07,-0.1,0.3,0.1
-3.37E-05,0.07,0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.3,0.1
-3.37E-05,0.07,-0.1,0.1,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.07,-0.1,0.1,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,0.1,-0.1,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.07,0.1,0.1,0.3
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,0.1,0.3,0.1
-3.37E-05,0.05,0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.3,0.1
-3.37E-05,0.07,-0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.07,-0.1,0.1,0.1
-3.37E-05,0.07,-0.1,0.3,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.05,-0.1,0.3,0.1
-3.37E-05,0.05,-0.1,0.1,0.1
-3.37E-05,0.03,-0.1,0.1,0.1
-3.37E-05,0.03,-0.1,0.1,0.1
-3.37E-05,0.03,0.1,0.3,0.1
-3.37E-05,0.05,-0.1,0.1,0.3
-3.37E-05,0.03,0.1,0.3,0.1
-3.37E-05,0.05,-0.1,0.1,0.3
-3.37E-05,0.05,-0.1,0.3,0.1
-3.37E-05,0.07,-0.1,0.3,0.1
-3.36E-05,0.05,-0.1,0.3,0.1
-3.36E-05,0.05,-0.1,0.1,0.3
-3.36E-05,0.05,0.1,0.3,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.1,0.3
-3.36E-05,0.03,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.03,0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.3,0.1
-3.36E-05,0.05,0.1,0.1,0.3
-3.36E-05,0.05,0.1,0.3,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.3,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.07,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.07,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.3,0.1
-3.36E-05,0.07,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.3,0.1
-3.36E-05,0.05,-0.1,0.1,0.3
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.07,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.07,-0.1,0.1,0.3
-3.36E-05,0.05,0.1,0.3,0.1
-3.36E-05,0.07,-0.1,0.1,0.3
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.07,0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.3,0.1
-3.36E-05,0.07,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.3,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.3,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.03,-0.1,0.3,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.3,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.07,-0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.3,0.1
-3.36E-05,0.07,-0.1,0.1,0.3
-3.36E-05,0.05,-0.1,0.3,0.1
-3.36E-05,0.05,0.1,0.1,0.3
-3.36E-05,0.03,0.1,0.3,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.3,0.1
-3.36E-05,0.07,0.1,0.1,0.3
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.3,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.03,0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.1,0.3
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.1,0.3
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.07,-0.1,0.1,0.1
-3.36E-05,0.07,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.1,0.1
-3.36E-05,0.03,-0.1,0.1,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.3,0.1
-3.36E-05,0.05,0.1,0.1,0.3
-3.36E-05,0.03,-0.1,0.3,0.1
-3.36E-05,0.05,0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.3,0.1
-3.36E-05,0.07,0.1,0.1,0.1
-3.36E-05,0.07,-0.1,0.1,0.1
-3.36E-05,0.07,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.1,-0.0999999
-3.36E-05,0.07,0.1,0.1,0.1
-3.36E-05,0.07,-0.1,0.1,0.1
-3.36E-05,0.07,0.1,0.1,0.1
-3.36E-05,0.07,-0.1,0.1,0.1
-3.36E-05,0.07,0.1,0.1,0.1
-3.36E-05,0.07,-0.1,0.3,0.1
-3.36E-05,0.07,-0.1,0.1,0.1
-3.36E-05,0.05,-0.1,0.3,0.1
-3.36E-05,0.05,0.1,0.3,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.03,-0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.3,0.1
-3.35E-05,0.05,0.1,0.1,0.3
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.07,0.1,0.1,0.3
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.07,0.1,0.1,0.3
-3.35E-05,0.03,0.1,0.3,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.3,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.03,-0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.3,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.3,0.1
-3.35E-05,0.07,-0.1,0.1,0.3
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.07,-0.1,0.1,0.1
-3.35E-05,0.03,-0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.3
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.3,0.1
-3.35E-05,0.07,0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.3,0.1
-3.35E-05,0.07,0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.3,0.1
-3.35E-05,0.07,-0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.07,-0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.07,0.1,-0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.3
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.07,-0.1,0.1,0.3
-3.35E-05,0.05,0.1,0.3,0.1
-3.35E-05,0.07,-0.1,0.1,0.3
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.07,-0.1,0.1,0.3
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.03,0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.07,-0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.3,0.1
-3.35E-05,0.07,-0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.3,0.1
-3.35E-05,0.07,-0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.07,-0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.07,-0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.3,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.07,0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.3,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.03,0.1,0.3,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.3,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.3,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.03,-0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.3
-3.35E-05,0.03,-0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.3,0.1
-3.35E-05,0.07,-0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.35E-05,0.03,0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.03,0.1,0.1,0.1
-3.35E-05,0.05,0.1,0.1,0.1
-3.35E-05,0.05,-0.1,0.3,0.1
-3.35E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.07,-0.1,-0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.03,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.3,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.03,0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.07,0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.07,0.1,0.1,0.3
-3.34E-05,0.05,0.1,0.3,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.07,0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.05,-0.1,0.1,0.3
-3.34E-05,0.03,-0.1,0.3,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.3
-3.34E-05,0.03,-0.1,0.3,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.07,-0.1,-0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.07,0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.07,0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.07,0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.07,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.07,0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.3,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.03,-0.1,0.1,0.1
-3.34E-05,0.05,-0.1,0.1,0.3
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.1,0.1
-3.34E-05,0.03,0.1,0.3,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.34E-05,0.05,0.1,0.3,0.1
-3.34E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.03,-0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.07,-0.1,0.1,0.1
-3.33E-05,0.07,0.1,0.1,0.1
-3.33E-05,0.07,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.3,0.1
-3.33E-05,0.07,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.03,-0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.03,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.3
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.03,-0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.3
-3.33E-05,0.05,0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.07,0.1,0.3,0.1
-3.33E-05,0.07,0.1,0.1,0.3
-3.33E-05,0.07,0.1,0.1,0.1
-3.33E-05,0.07,0.1,0.1,0.3
-3.33E-05,0.05,0.1,0.3,0.1
-3.33E-05,0.07,-0.1,0.1,0.3
-3.33E-05,0.05,0.1,0.1,0.1
-3.33E-05,0.05,0.1,0.1,0.3
-3.33E-05,0.05,0.1,0.1,0.1
-3.33E-05,0.05,0.1,0.1,0.3
-3.33E-05,0.05,0.1,0.3,0.1
-3.33E-05,0.05,0.1,0.1,0.3
-3.33E-05,0.03,0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.3,0.1
-3.33E-05,0.07,-0.1,0.1,0.1
-3.33E-05,0.05,0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.3
-3.33E-05,0.03,0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.03,0.1,0.3,0.1
-3.33E-05,0.05,0.1,0.1,0.3
-3.33E-05,0.05,0.1,0.3,0.1
-3.33E-05,0.05,0.1,0.1,0.1
-3.33E-05,0.05,0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.03,0.1,0.1,0.1
-3.33E-05,0.07,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.03,-0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.3
-3.33E-05,0.05,-0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.03,0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.03,-0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.3,0.1
-3.33E-05,0.05,0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.03,0.1,0.1,0.1
-3.33E-05,0.03,-0.1,0.3,0.1
-3.33E-05,0.03,-0.1,0.1,0.1
-3.33E-05,0.03,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.03,-0.1,0.1,0.1
-3.33E-05,0.05,0.1,0.1,0.1
-3.33E-05,0.05,0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.07,0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.3
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.1,0.3
-3.33E-05,0.03,-0.1,0.3,0.1
-3.33E-05,0.05,-0.1,0.1,0.3
-3.33E-05,0.05,-0.1,0.1,0.1
-3.33E-05,0.07,-0.1,0.1,0.1
-3.33E-05,0.05,-0.1,0.3,0.1
-3.33E-05,0.05,0.1,0.1,0.1
-3.32E-05,0.05,0.1,0.3,0.1
-3.32E-05,0.05,-0.1,0.1,0.3
-3.32E-05,0.05,0.1,0.3,0.3
-3.32E-05,0.05,0.1,0.1,0.3
-3.32E-05,0.03,0.1,0.3,0.1
-3.32E-05,0.05,0.1,0.1,0.1
-3.32E-05,0.05,0.1,0.3,0.1
-3.32E-05,0.05,-0.1,0.1,0.1
-3.32E-05,0.05,-0.1,0.1,0.1
-3.32E-05,0.05,-0.1,0.1,0.1
