index,time,A,B,C
7105.0,5.6841894729824325e-06,118.11023622047244,787.4015748031496,39.37007874015748
7106.0,5.6849894996499884e-06,118.11023622047244,748.0314960629921,0.0
7107.0,5.6857895263175435e-06,78.74015748031496,826.7716535433071,-78.74015748031496
7108.0,5.6865895529850994e-06,118.11023622047244,787.4015748031496,0.0
7109.0,5.6873895796526545e-06,118.11023622047244,826.7716535433071,78.74015748031496
7110.0,5.6881896063202104e-06,118.11023622047244,787.4015748031496,78.74015748031496
7111.0,5.688989632987766e-06,157.48031496062993,787.4015748031496,39.37007874015748
7112.0,5.6897896596553214e-06,157.48031496062993,787.4015748031496,39.37007874015748
7113.0,5.690589686322877e-06,157.48031496062993,787.4015748031496,0.0
7114.0,5.6913897129904324e-06,157.48031496062993,787.4015748031496,78.74015748031496
7115.0,5.692189739657988e-06,157.48031496062993,748.0314960629921,0.0
7116.0,5.692989766325544e-06,157.48031496062993,787.4015748031496,0.0
7117.0,5.693789792993099e-06,157.48031496062993,748.0314960629921,0.0
7118.0,5.694589819660655e-06,157.48031496062993,787.4015748031496,39.37007874015748
7119.0,5.69538984632821e-06,157.48031496062993,787.4015748031496,0.0
7120.0,5.696189872995766e-06,118.11023622047244,787.4015748031496,39.37007874015748
7121.0,5.696989899663322e-06,157.48031496062993,748.0314960629921,78.74015748031496
7122.0,5.697789926330877e-06,196.8503937007874,748.0314960629921,78.74015748031496
7123.0,5.698589952998433e-06,157.48031496062993,708.6614173228346,39.37007874015748
7124.0,5.699389979665988e-06,118.11023622047244,748.0314960629921,39.37007874015748
7125.0,5.700190006333544e-06,157.48031496062993,708.6614173228346,78.74015748031496
7126.0,5.7009900330011e-06,196.8503937007874,708.6614173228346,78.74015748031496
7127.0,5.701790059668655e-06,196.8503937007874,708.6614173228346,78.74015748031496
7128.0,5.702590086336211e-06,236.2204724409449,748.0314960629921,39.37007874015748
7129.0,5.703390113003766e-06,157.48031496062993,708.6614173228346,78.74015748031496
7130.0,5.704190139671322e-06,196.8503937007874,787.4015748031496,78.74015748031496
7131.0,5.704990166338878e-06,236.2204724409449,826.7716535433071,39.37007874015748
7132.0,5.705790193006433e-06,275.59055118110234,748.0314960629921,78.74015748031496
7133.0,5.706590219673989e-06,196.8503937007874,708.6614173228346,78.74015748031496
7134.0,5.707390246341544e-06,196.8503937007874,708.6614173228346,78.74015748031496
7135.0,5.7081902730091e-06,157.48031496062993,748.0314960629921,78.74015748031496
7136.0,5.708990299676656e-06,236.2204724409449,748.0314960629921,118.11023622047244
7137.0,5.709790326344211e-06,236.2204724409449,748.0314960629921,78.74015748031496
7138.0,5.710590353011767e-06,275.59055118110234,787.4015748031496,118.11023622047244
7139.0,5.711390379679322e-06,236.2204724409449,748.0314960629921,118.11023622047244
7140.0,5.712190406346878e-06,236.2204724409449,787.4015748031496,157.48031496062993
7141.0,5.712990433014434e-06,196.8503937007874,748.0314960629921,157.48031496062993
7142.0,5.713790459681989e-06,314.96062992125985,708.6614173228346,78.74015748031496
7143.0,5.714590486349545e-06,314.96062992125985,787.4015748031496,78.74015748031496
7144.0,5.7153905130171e-06,354.3307086614173,748.0314960629921,78.74015748031496
7145.0,5.716190539684656e-06,275.59055118110234,787.4015748031496,78.74015748031496
7146.0,5.716990566352212e-06,236.2204724409449,787.4015748031496,118.11023622047244
7147.0,5.717790593019767e-06,275.59055118110234,826.7716535433071,78.74015748031496
7148.0,5.718590619687323e-06,354.3307086614173,826.7716535433071,39.37007874015748
7149.0,5.719390646354878e-06,314.96062992125985,826.7716535433071,118.11023622047244
7150.0,5.720190673022434e-06,314.96062992125985,866.1417322834645,118.11023622047244
7151.0,5.72099069968999e-06,275.59055118110234,905.511811023622,157.48031496062993
7152.0,5.721790726357545e-06,314.96062992125985,905.511811023622,157.48031496062993
7153.0,5.722590753025101e-06,314.96062992125985,866.1417322834645,78.74015748031496
7154.0,5.723390779692656e-06,314.96062992125985,905.511811023622,118.11023622047244
7155.0,5.724190806360212e-06,314.96062992125985,944.8818897637796,118.11023622047244
7156.0,5.724990833027768e-06,354.3307086614173,944.8818897637796,118.11023622047244
7157.0,5.725790859695323e-06,314.96062992125985,905.511811023622,118.11023622047244
7158.0,5.726590886362879e-06,433.07086614173227,905.511811023622,118.11023622047244
7159.0,5.727390913030434e-06,354.3307086614173,944.8818897637796,157.48031496062993
7160.0,5.72819093969799e-06,393.7007874015748,905.511811023622,118.11023622047244
7161.0,5.728990966365546e-06,354.3307086614173,944.8818897637796,157.48031496062993
7162.0,5.729790993033101e-06,354.3307086614173,826.7716535433071,78.74015748031496
7163.0,5.730591019700657e-06,393.7007874015748,866.1417322834645,78.74015748031496
7164.0,5.731391046368212e-06,433.07086614173227,826.7716535433071,39.37007874015748
7165.0,5.732191073035768e-06,393.7007874015748,826.7716535433071,78.74015748031496
7166.0,5.732991099703324e-06,433.07086614173227,748.0314960629921,78.74015748031496
7167.0,5.733791126370879e-06,393.7007874015748,787.4015748031496,118.11023622047244
7168.0,5.734591153038435e-06,393.7007874015748,748.0314960629921,118.11023622047244
7169.0,5.73539117970599e-06,393.7007874015748,787.4015748031496,39.37007874015748
7170.0,5.736191206373546e-06,393.7007874015748,787.4015748031496,39.37007874015748
7171.0,5.736991233041102e-06,433.07086614173227,748.0314960629921,78.74015748031496
7172.0,5.737791259708657e-06,393.7007874015748,748.0314960629921,118.11023622047244
7173.0,5.738591286376213e-06,393.7007874015748,826.7716535433071,39.37007874015748
7174.0,5.739391313043768e-06,433.07086614173227,787.4015748031496,0.0
7175.0,5.740191339711324e-06,433.07086614173227,826.7716535433071,0.0
7176.0,5.7409913663788795e-06,393.7007874015748,787.4015748031496,78.74015748031496
7177.0,5.741791393046435e-06,354.3307086614173,787.4015748031496,157.48031496062993
7178.0,5.7425914197139905e-06,433.07086614173227,826.7716535433071,78.74015748031496
7179.0,5.743391446381546e-06,393.7007874015748,787.4015748031496,118.11023622047244
7180.0,5.7441914730491015e-06,472.4409448818898,787.4015748031496,78.74015748031496
7181.0,5.7449914997166575e-06,433.07086614173227,748.0314960629921,0.0
7182.0,5.7457915263842125e-06,472.4409448818898,787.4015748031496,39.37007874015748
7183.0,5.7465915530517685e-06,393.7007874015748,826.7716535433071,39.37007874015748
7184.0,5.7473915797193235e-06,393.7007874015748,866.1417322834645,78.74015748031496
7185.0,5.7481916063868795e-06,433.07086614173227,905.511811023622,78.74015748031496
7186.0,5.748991633054435e-06,393.7007874015748,905.511811023622,78.74015748031496
7187.0,5.7497916597219905e-06,354.3307086614173,866.1417322834645,78.74015748031496
7188.0,5.750591686389546e-06,354.3307086614173,944.8818897637796,78.74015748031496
7189.0,5.7513917130571015e-06,433.07086614173227,866.1417322834645,78.74015748031496
7190.0,5.752191739724657e-06,472.4409448818898,866.1417322834645,78.74015748031496
7191.0,5.752991766392213e-06,511.81102362204723,866.1417322834645,39.37007874015748
7192.0,5.753791793059768e-06,393.7007874015748,866.1417322834645,39.37007874015748
7193.0,5.754591819727324e-06,393.7007874015748,826.7716535433071,78.74015748031496
7194.0,5.755391846394879e-06,393.7007874015748,866.1417322834645,157.48031496062993
7195.0,5.756191873062435e-06,433.07086614173227,826.7716535433071,118.11023622047244
7196.0,5.75699189972999e-06,393.7007874015748,826.7716535433071,39.37007874015748
7197.0,5.757791926397546e-06,433.07086614173227,866.1417322834645,118.11023622047244
7198.0,5.758591953065102e-06,354.3307086614173,826.7716535433071,78.74015748031496
7199.0,5.759391979732657e-06,393.7007874015748,826.7716535433071,78.74015748031496
7200.0,5.760192006400213e-06,354.3307086614173,826.7716535433071,118.11023622047244
7201.0,5.760992033067768e-06,433.07086614173227,787.4015748031496,39.37007874015748
7202.0,5.761792059735324e-06,393.7007874015748,866.1417322834645,78.74015748031496
7203.0,5.76259208640288e-06,393.7007874015748,866.1417322834645,78.74015748031496
7204.0,5.763392113070435e-06,393.7007874015748,787.4015748031496,39.37007874015748
7205.0,5.764192139737991e-06,354.3307086614173,866.1417322834645,78.74015748031496
7206.0,5.764992166405546e-06,354.3307086614173,826.7716535433071,118.11023622047244
7207.0,5.765792193073102e-06,314.96062992125985,787.4015748031496,78.74015748031496
7208.0,5.766592219740658e-06,314.96062992125985,787.4015748031496,78.74015748031496
7209.0,5.767392246408213e-06,314.96062992125985,826.7716535433071,39.37007874015748
7210.0,5.768192273075769e-06,314.96062992125985,826.7716535433071,78.74015748031496
7211.0,5.768992299743324e-06,354.3307086614173,826.7716535433071,39.37007874015748
7212.0,5.76979232641088e-06,354.3307086614173,826.7716535433071,39.37007874015748
7213.0,5.770592353078436e-06,354.3307086614173,866.1417322834645,39.37007874015748
7214.0,5.771392379745991e-06,314.96062992125985,866.1417322834645,118.11023622047244
7215.0,5.772192406413547e-06,275.59055118110234,866.1417322834645,39.37007874015748
7216.0,5.772992433081102e-06,354.3307086614173,826.7716535433071,-39.37007874015748
7217.0,5.773792459748658e-06,275.59055118110234,866.1417322834645,0.0
7218.0,5.774592486416214e-06,236.2204724409449,866.1417322834645,78.74015748031496
7219.0,5.775392513083769e-06,236.2204724409449,866.1417322834645,78.74015748031496
7220.0,5.776192539751325e-06,275.59055118110234,866.1417322834645,39.37007874015748
7221.0,5.77699256641888e-06,275.59055118110234,866.1417322834645,39.37007874015748
7222.0,5.777792593086436e-06,275.59055118110234,866.1417322834645,39.37007874015748
7223.0,5.778592619753992e-06,275.59055118110234,866.1417322834645,0.0
7224.0,5.779392646421547e-06,275.59055118110234,826.7716535433071,0.0
7225.0,5.780192673089103e-06,275.59055118110234,826.7716535433071,0.0
7226.0,5.780992699756658e-06,275.59055118110234,866.1417322834645,-78.74015748031496
7227.0,5.781792726424214e-06,196.8503937007874,905.511811023622,-39.37007874015748
7228.0,5.78259275309177e-06,157.48031496062993,826.7716535433071,0.0
7229.0,5.783392779759325e-06,196.8503937007874,866.1417322834645,-39.37007874015748
7230.0,5.784192806426881e-06,196.8503937007874,905.511811023622,0.0
7231.0,5.784992833094436e-06,236.2204724409449,866.1417322834645,0.0
7232.0,5.785792859761992e-06,196.8503937007874,866.1417322834645,-39.37007874015748
7233.0,5.786592886429548e-06,157.48031496062993,905.511811023622,-39.37007874015748
7234.0,5.787392913097103e-06,196.8503937007874,905.511811023622,-39.37007874015748
7235.0,5.788192939764659e-06,196.8503937007874,905.511811023622,0.0
7236.0,5.788992966432214e-06,157.48031496062993,826.7716535433071,0.0
7237.0,5.78979299309977e-06,236.2204724409449,826.7716535433071,-39.37007874015748
7238.0,5.790593019767326e-06,236.2204724409449,826.7716535433071,-39.37007874015748
7239.0,5.791393046434881e-06,196.8503937007874,826.7716535433071,-39.37007874015748
7240.0,5.792193073102437e-06,157.48031496062993,787.4015748031496,-39.37007874015748
7241.0,5.792993099769992e-06,78.74015748031496,826.7716535433071,0.0
7242.0,5.793793126437548e-06,157.48031496062993,748.0314960629921,0.0
7243.0,5.794593153105104e-06,196.8503937007874,826.7716535433071,-78.74015748031496
7244.0,5.795393179772659e-06,196.8503937007874,787.4015748031496,-78.74015748031496
7245.0,5.796193206440215e-06,196.8503937007874,826.7716535433071,-118.11023622047244
7246.0,5.79699323310777e-06,78.74015748031496,787.4015748031496,-118.11023622047244
7247.0,5.797793259775326e-06,118.11023622047244,787.4015748031496,-39.37007874015748
7248.0,5.798593286442882e-06,118.11023622047244,787.4015748031496,-39.37007874015748
7249.0,5.799393313110437e-06,118.11023622047244,826.7716535433071,-78.74015748031496
7250.0,5.800193339777993e-06,118.11023622047244,826.7716535433071,-78.74015748031496
7251.0,5.800993366445548e-06,118.11023622047244,787.4015748031496,-39.37007874015748
7252.0,5.801793393113104e-06,157.48031496062993,787.4015748031496,-39.37007874015748
7253.0,5.8025934197806595e-06,78.74015748031496,905.511811023622,0.0
7254.0,5.803393446448215e-06,118.11023622047244,866.1417322834645,-39.37007874015748
7255.0,5.8041934731157705e-06,78.74015748031496,905.511811023622,-78.74015748031496
7256.0,5.804993499783326e-06,118.11023622047244,866.1417322834645,-39.37007874015748
7257.0,5.8057935264508815e-06,78.74015748031496,826.7716535433071,-39.37007874015748
7258.0,5.8065935531184375e-06,78.74015748031496,826.7716535433071,-39.37007874015748
7259.0,5.8073935797859926e-06,39.37007874015748,826.7716535433071,-39.37007874015748
7260.0,5.8081936064535485e-06,39.37007874015748,826.7716535433071,-39.37007874015748
7261.0,5.8089936331211036e-06,78.74015748031496,826.7716535433071,-39.37007874015748
7262.0,5.8097936597886595e-06,118.11023622047244,826.7716535433071,-39.37007874015748
7263.0,5.810593686456215e-06,118.11023622047244,826.7716535433071,-78.74015748031496
7264.0,5.8113937131237705e-06,157.48031496062993,787.4015748031496,-78.74015748031496
7265.0,5.812193739791326e-06,39.37007874015748,826.7716535433071,-39.37007874015748
7266.0,5.8129937664588815e-06,78.74015748031496,905.511811023622,-78.74015748031496
7267.0,5.813793793126437e-06,78.74015748031496,787.4015748031496,-39.37007874015748
7268.0,5.814593819793993e-06,118.11023622047244,787.4015748031496,0.0
7269.0,5.815393846461548e-06,78.74015748031496,787.4015748031496,-78.74015748031496
7270.0,5.816193873129104e-06,78.74015748031496,826.7716535433071,-39.37007874015748
7271.0,5.8169938997966594e-06,118.11023622047244,826.7716535433071,-78.74015748031496
7272.0,5.817793926464215e-06,78.74015748031496,826.7716535433071,-78.74015748031496
7273.0,5.818593953131771e-06,0.0,787.4015748031496,-39.37007874015748
7274.0,5.819393979799326e-06,78.74015748031496,826.7716535433071,0.0
7275.0,5.820194006466882e-06,118.11023622047244,826.7716535433071,-39.37007874015748
7276.0,5.820994033134437e-06,157.48031496062993,826.7716535433071,-78.74015748031496
7277.0,5.821794059801993e-06,118.11023622047244,866.1417322834645,-78.74015748031496
7278.0,5.822594086469549e-06,78.74015748031496,826.7716535433071,-39.37007874015748
7279.0,5.823394113137104e-06,78.74015748031496,826.7716535433071,-39.37007874015748
7280.0,5.82419413980466e-06,118.11023622047244,826.7716535433071,-39.37007874015748
7281.0,5.824994166472215e-06,78.74015748031496,866.1417322834645,-39.37007874015748
7282.0,5.825794193139771e-06,78.74015748031496,866.1417322834645,-39.37007874015748
7283.0,5.826594219807327e-06,39.37007874015748,866.1417322834645,-39.37007874015748
7284.0,5.827394246474882e-06,78.74015748031496,866.1417322834645,39.37007874015748
7285.0,5.828194273142438e-06,118.11023622047244,866.1417322834645,-78.74015748031496
7286.0,5.828994299809993e-06,78.74015748031496,905.511811023622,-78.74015748031496
7287.0,5.829794326477549e-06,118.11023622047244,866.1417322834645,-78.74015748031496
7288.0,5.830594353145104e-06,118.11023622047244,787.4015748031496,-78.74015748031496
7289.0,5.83139437981266e-06,118.11023622047244,826.7716535433071,-78.74015748031496
7290.0,5.832194406480216e-06,118.11023622047244,826.7716535433071,-39.37007874015748
7291.0,5.832994433147771e-06,118.11023622047244,826.7716535433071,-78.74015748031496
7292.0,5.833794459815327e-06,118.11023622047244,826.7716535433071,-39.37007874015748
7293.0,5.834594486482882e-06,118.11023622047244,787.4015748031496,39.37007874015748
7294.0,5.835394513150438e-06,157.48031496062993,826.7716535433071,-78.74015748031496
7295.0,5.836194539817994e-06,118.11023622047244,826.7716535433071,-118.11023622047244
7296.0,5.836994566485549e-06,118.11023622047244,787.4015748031496,-39.37007874015748
7297.0,5.837794593153105e-06,118.11023622047244,748.0314960629921,-118.11023622047244
7298.0,5.83859461982066e-06,157.48031496062993,787.4015748031496,-118.11023622047244
7299.0,5.839394646488216e-06,196.8503937007874,826.7716535433071,-78.74015748031496
7300.0,5.840194673155772e-06,157.48031496062993,787.4015748031496,-118.11023622047244
7301.0,5.840994699823327e-06,118.11023622047244,787.4015748031496,-78.74015748031496
7302.0,5.841794726490883e-06,118.11023622047244,787.4015748031496,-39.37007874015748
7303.0,5.842594753158438e-06,157.48031496062993,787.4015748031496,-39.37007874015748
7304.0,5.843394779825994e-06,157.48031496062993,787.4015748031496,-39.37007874015748
7305.0,5.84419480649355e-06,157.48031496062993,826.7716535433071,0.0
7306.0,5.844994833161105e-06,78.74015748031496,826.7716535433071,0.0
7307.0,5.845794859828661e-06,157.48031496062993,826.7716535433071,-39.37007874015748
7308.0,5.846594886496216e-06,157.48031496062993,866.1417322834645,-39.37007874015748
7309.0,5.847394913163772e-06,196.8503937007874,787.4015748031496,-78.74015748031496
7310.0,5.848194939831328e-06,236.2204724409449,787.4015748031496,-118.11023622047244
7311.0,5.848994966498883e-06,196.8503937007874,826.7716535433071,-39.37007874015748
7312.0,5.849794993166439e-06,157.48031496062993,748.0314960629921,-39.37007874015748
7313.0,5.850595019833994e-06,157.48031496062993,826.7716535433071,-78.74015748031496
7314.0,5.85139504650155e-06,196.8503937007874,866.1417322834645,-39.37007874015748
7315.0,5.852195073169106e-06,236.2204724409449,826.7716535433071,-39.37007874015748
7316.0,5.852995099836661e-06,236.2204724409449,905.511811023622,0.0
7317.0,5.853795126504217e-06,157.48031496062993,866.1417322834645,-78.74015748031496
7318.0,5.854595153171772e-06,196.8503937007874,905.511811023622,0.0
7319.0,5.855395179839328e-06,236.2204724409449,905.511811023622,-39.37007874015748
7320.0,5.856195206506884e-06,236.2204724409449,905.511811023622,-39.37007874015748
7321.0,5.856995233174439e-06,196.8503937007874,905.511811023622,-39.37007874015748
7322.0,5.857795259841995e-06,196.8503937007874,866.1417322834645,-39.37007874015748
7323.0,5.85859528650955e-06,196.8503937007874,866.1417322834645,-39.37007874015748
7324.0,5.859395313177106e-06,314.96062992125985,826.7716535433071,-39.37007874015748
7325.0,5.860195339844662e-06,236.2204724409449,866.1417322834645,-78.74015748031496
7326.0,5.860995366512217e-06,236.2204724409449,787.4015748031496,-78.74015748031496
7327.0,5.861795393179773e-06,236.2204724409449,787.4015748031496,-78.74015748031496
7328.0,5.862595419847328e-06,236.2204724409449,826.7716535433071,-39.37007874015748
7329.0,5.863395446514884e-06,275.59055118110234,826.7716535433071,-39.37007874015748
7330.0,5.8641954731824396e-06,275.59055118110234,826.7716535433071,-78.74015748031496
7331.0,5.864995499849995e-06,236.2204724409449,787.4015748031496,0.0
7332.0,5.8657955265175506e-06,236.2204724409449,826.7716535433071,0.0
7333.0,5.866595553185106e-06,275.59055118110234,866.1417322834645,-39.37007874015748
7334.0,5.8673955798526616e-06,275.59055118110234,826.7716535433071,-39.37007874015748
7335.0,5.8681956065202175e-06,236.2204724409449,866.1417322834645,-39.37007874015748
7336.0,5.868995633187773e-06,236.2204724409449,866.1417322834645,39.37007874015748
7337.0,5.8697956598553285e-06,236.2204724409449,866.1417322834645,0.0
7338.0,5.870595686522884e-06,236.2204724409449,866.1417322834645,0.0
7339.0,5.8713957131904395e-06,275.59055118110234,866.1417322834645,0.0
7340.0,5.8721957398579954e-06,275.59055118110234,905.511811023622,-39.37007874015748
7341.0,5.8729957665255505e-06,275.59055118110234,905.511811023622,0.0
7342.0,5.8737957931931064e-06,275.59055118110234,866.1417322834645,0.0
7343.0,5.8745958198606615e-06,314.96062992125985,905.511811023622,-39.37007874015748
7344.0,5.8753958465282174e-06,275.59055118110234,905.511811023622,-39.37007874015748
7345.0,5.876195873195773e-06,314.96062992125985,905.511811023622,39.37007874015748
7346.0,5.8769958998633284e-06,275.59055118110234,905.511811023622,0.0
7347.0,5.877795926530884e-06,314.96062992125985,866.1417322834645,0.0
7348.0,5.8785959531984395e-06,354.3307086614173,866.1417322834645,-39.37007874015748
7349.0,5.879395979865995e-06,354.3307086614173,866.1417322834645,-39.37007874015748
7350.0,5.880196006533551e-06,354.3307086614173,866.1417322834645,-78.74015748031496
7351.0,5.880996033201106e-06,314.96062992125985,866.1417322834645,-78.74015748031496
7352.0,5.881796059868662e-06,314.96062992125985,826.7716535433071,-78.74015748031496
7353.0,5.882596086536217e-06,275.59055118110234,905.511811023622,-39.37007874015748
7354.0,5.883396113203773e-06,354.3307086614173,905.511811023622,-39.37007874015748
7355.0,5.884196139871329e-06,354.3307086614173,905.511811023622,-39.37007874015748
7356.0,5.884996166538884e-06,314.96062992125985,944.8818897637796,-39.37007874015748
7357.0,5.88579619320644e-06,314.96062992125985,944.8818897637796,-39.37007874015748
7358.0,5.886596219873995e-06,275.59055118110234,944.8818897637796,39.37007874015748
7359.0,5.887396246541551e-06,314.96062992125985,984.2519685039371,-39.37007874015748
7360.0,5.888196273209107e-06,314.96062992125985,944.8818897637796,-78.74015748031496
7361.0,5.888996299876662e-06,393.7007874015748,944.8818897637796,-118.11023622047244
7362.0,5.889796326544218e-06,354.3307086614173,944.8818897637796,-78.74015748031496
7363.0,5.890596353211773e-06,393.7007874015748,905.511811023622,-118.11023622047244
7364.0,5.891396379879329e-06,314.96062992125985,905.511811023622,-78.74015748031496
7365.0,5.892196406546885e-06,314.96062992125985,905.511811023622,-157.48031496062993
7366.0,5.89299643321444e-06,354.3307086614173,866.1417322834645,-118.11023622047244
7367.0,5.893796459881996e-06,354.3307086614173,826.7716535433071,-78.74015748031496
7368.0,5.894596486549551e-06,354.3307086614173,866.1417322834645,-78.74015748031496
7369.0,5.895396513217107e-06,314.96062992125985,826.7716535433071,-78.74015748031496
7370.0,5.896196539884663e-06,354.3307086614173,866.1417322834645,-39.37007874015748
7371.0,5.896996566552218e-06,354.3307086614173,866.1417322834645,-78.74015748031496
7372.0,5.897796593219774e-06,354.3307086614173,826.7716535433071,-118.11023622047244
7373.0,5.898596619887329e-06,354.3307086614173,826.7716535433071,-78.74015748031496
7374.0,5.899396646554885e-06,354.3307086614173,826.7716535433071,-78.74015748031496
7375.0,5.900196673222441e-06,314.96062992125985,826.7716535433071,-78.74015748031496
7376.0,5.900996699889996e-06,354.3307086614173,826.7716535433071,-118.11023622047244
7377.0,5.901796726557552e-06,354.3307086614173,826.7716535433071,-78.74015748031496
7378.0,5.902596753225107e-06,314.96062992125985,826.7716535433071,-78.74015748031496
7379.0,5.903396779892663e-06,314.96062992125985,826.7716535433071,-78.74015748031496
7380.0,5.904196806560219e-06,354.3307086614173,826.7716535433071,-118.11023622047244
7381.0,5.904996833227774e-06,314.96062992125985,787.4015748031496,-118.11023622047244
7382.0,5.90579685989533e-06,314.96062992125985,787.4015748031496,-118.11023622047244
7383.0,5.906596886562885e-06,275.59055118110234,826.7716535433071,-78.74015748031496
7384.0,5.907396913230441e-06,314.96062992125985,787.4015748031496,-39.37007874015748
7385.0,5.908196939897996e-06,275.59055118110234,826.7716535433071,-39.37007874015748
7386.0,5.908996966565552e-06,275.59055118110234,826.7716535433071,-78.74015748031496
7387.0,5.909796993233108e-06,314.96062992125985,826.7716535433071,-78.74015748031496
7388.0,5.910597019900663e-06,314.96062992125985,826.7716535433071,-118.11023622047244
7389.0,5.911397046568219e-06,275.59055118110234,826.7716535433071,-39.37007874015748
7390.0,5.912197073235774e-06,314.96062992125985,866.1417322834645,-78.74015748031496
7391.0,5.91299709990333e-06,275.59055118110234,866.1417322834645,-118.11023622047244
7392.0,5.913797126570886e-06,314.96062992125985,866.1417322834645,-118.11023622047244
7393.0,5.914597153238441e-06,354.3307086614173,866.1417322834645,-78.74015748031496
7394.0,5.915397179905997e-06,314.96062992125985,866.1417322834645,-78.74015748031496
7395.0,5.916197206573552e-06,314.96062992125985,866.1417322834645,-78.74015748031496
7396.0,5.916997233241108e-06,236.2204724409449,905.511811023622,-39.37007874015748
7397.0,5.917797259908664e-06,314.96062992125985,866.1417322834645,-78.74015748031496
7398.0,5.918597286576219e-06,275.59055118110234,905.511811023622,-78.74015748031496
7399.0,5.919397313243775e-06,275.59055118110234,905.511811023622,-39.37007874015748
7400.0,5.92019733991133e-06,236.2204724409449,826.7716535433071,-39.37007874015748
7401.0,5.920997366578886e-06,275.59055118110234,866.1417322834645,-39.37007874015748
7402.0,5.921797393246442e-06,236.2204724409449,866.1417322834645,-39.37007874015748
7403.0,5.922597419913997e-06,236.2204724409449,787.4015748031496,-78.74015748031496
7404.0,5.923397446581553e-06,275.59055118110234,826.7716535433071,-78.74015748031496
7405.0,5.924197473249108e-06,275.59055118110234,787.4015748031496,-78.74015748031496
7406.0,5.924997499916664e-06,275.59055118110234,787.4015748031496,-78.74015748031496
7407.0,5.92579752658422e-06,275.59055118110234,826.7716535433071,-78.74015748031496
7408.0,5.926597553251775e-06,196.8503937007874,866.1417322834645,-118.11023622047244
7409.0,5.927397579919331e-06,236.2204724409449,787.4015748031496,-78.74015748031496
7410.0,5.928197606586886e-06,196.8503937007874,866.1417322834645,-78.74015748031496
7411.0,5.928997633254442e-06,196.8503937007874,866.1417322834645,-39.37007874015748
7412.0,5.9297976599219975e-06,196.8503937007874,826.7716535433071,-78.74015748031496
7413.0,5.930597686589553e-06,236.2204724409449,866.1417322834645,-78.74015748031496
7414.0,5.9313977132571085e-06,196.8503937007874,866.1417322834645,-78.74015748031496
7415.0,5.932197739924664e-06,236.2204724409449,826.7716535433071,-39.37007874015748
7416.0,5.9329977665922195e-06,196.8503937007874,826.7716535433071,-78.74015748031496
7417.0,5.9337977932597755e-06,236.2204724409449,826.7716535433071,-39.37007874015748
7418.0,5.9345978199273305e-06,196.8503937007874,826.7716535433071,-39.37007874015748
7419.0,5.9353978465948865e-06,196.8503937007874,826.7716535433071,-39.37007874015748
7420.0,5.9361978732624415e-06,157.48031496062993,866.1417322834645,-78.74015748031496
7421.0,5.9369978999299975e-06,196.8503937007874,866.1417322834645,-78.74015748031496
7422.0,5.937797926597553e-06,157.48031496062993,905.511811023622,-78.74015748031496
7423.0,5.9385979532651085e-06,157.48031496062993,905.511811023622,-78.74015748031496
7424.0,5.939397979932664e-06,157.48031496062993,905.511811023622,-39.37007874015748
7425.0,5.9401980066002195e-06,157.48031496062993,944.8818897637796,-39.37007874015748
7426.0,5.940998033267775e-06,118.11023622047244,944.8818897637796,-39.37007874015748
7427.0,5.941798059935331e-06,118.11023622047244,905.511811023622,-78.74015748031496
7428.0,5.942598086602886e-06,118.11023622047244,905.511811023622,-39.37007874015748
7429.0,5.943398113270442e-06,118.11023622047244,905.511811023622,-39.37007874015748
7430.0,5.944198139937997e-06,157.48031496062993,905.511811023622,-78.74015748031496
7431.0,5.944998166605553e-06,157.48031496062993,944.8818897637796,-39.37007874015748
7432.0,5.945798193273109e-06,118.11023622047244,905.511811023622,-39.37007874015748
7433.0,5.946598219940664e-06,118.11023622047244,905.511811023622,-78.74015748031496
7434.0,5.94739824660822e-06,118.11023622047244,944.8818897637796,0.0
7435.0,5.948198273275775e-06,118.11023622047244,905.511811023622,-39.37007874015748
7436.0,5.948998299943331e-06,78.74015748031496,905.511811023622,-39.37007874015748
7437.0,5.949798326610887e-06,78.74015748031496,905.511811023622,-39.37007874015748
7438.0,5.950598353278442e-06,118.11023622047244,905.511811023622,-78.74015748031496
7439.0,5.951398379945998e-06,118.11023622047244,905.511811023622,0.0
7440.0,5.952198406613553e-06,118.11023622047244,905.511811023622,-39.37007874015748
7441.0,5.952998433281109e-06,78.74015748031496,866.1417322834645,0.0
7442.0,5.953798459948665e-06,118.11023622047244,905.511811023622,0.0
7443.0,5.95459848661622e-06,78.74015748031496,905.511811023622,-39.37007874015748
7444.0,5.955398513283776e-06,118.11023622047244,866.1417322834645,-39.37007874015748
7445.0,5.956198539951331e-06,39.37007874015748,905.511811023622,-39.37007874015748
7446.0,5.956998566618887e-06,78.74015748031496,905.511811023622,-39.37007874015748
7447.0,5.957798593286443e-06,78.74015748031496,866.1417322834645,-39.37007874015748
7448.0,5.958598619953998e-06,39.37007874015748,905.511811023622,-39.37007874015748
7449.0,5.959398646621554e-06,78.74015748031496,905.511811023622,0.0
7450.0,5.960198673289109e-06,78.74015748031496,905.511811023622,0.0
7451.0,5.960998699956665e-06,118.11023622047244,905.511811023622,-39.37007874015748
7452.0,5.961798726624221e-06,78.74015748031496,905.511811023622,39.37007874015748
7453.0,5.962598753291776e-06,39.37007874015748,866.1417322834645,39.37007874015748
