index,time,A,B,C,E,H
8687.0,2.9496000000000005e-06,39.37007874015748,748.0314960629921,39.37007874015748,-157.48031496062993,196.8503937007874
8688.0,2.9504000000000006e-06,196.8503937007874,708.6614173228346,0.0,-157.48031496062993,118.11023622047244
8689.0,2.9512000000000006e-06,157.48031496062993,708.6614173228346,39.37007874015748,39.37007874015748,196.8503937007874
8690.0,2.9520000000000007e-06,118.11023622047244,787.4015748031496,0.0,-236.2204724409449,196.8503937007874
8691.0,2.9528000000000008e-06,118.11023622047244,748.0314960629921,39.37007874015748,-118.11023622047244,118.11023622047244
8692.0,2.953600000000001e-06,157.48031496062993,787.4015748031496,0.0,-118.11023622047244,236.2204724409449
8693.0,2.9544e-06,275.59055118110234,708.6614173228346,-78.74015748031496,-39.37007874015748,118.11023622047244
8694.0,2.9552e-06,157.48031496062993,787.4015748031496,0.0,-39.37007874015748,314.96062992125985
8695.0,2.956e-06,78.74015748031496,866.1417322834645,0.0,-78.74015748031496,236.2204724409449
8696.0,2.9568000000000002e-06,196.8503937007874,866.1417322834645,-39.37007874015748,-157.48031496062993,118.11023622047244
8697.0,2.9576000000000003e-06,236.2204724409449,787.4015748031496,-39.37007874015748,-78.74015748031496,157.48031496062993
8698.0,2.9584000000000003e-06,196.8503937007874,708.6614173228346,0.0,0.0,196.8503937007874
8699.0,2.9592000000000004e-06,39.37007874015748,669.2913385826772,39.37007874015748,-196.8503937007874,157.48031496062993
8700.0,2.9600000000000005e-06,157.48031496062993,708.6614173228346,-39.37007874015748,-118.11023622047244,236.2204724409449
8701.0,2.9608000000000005e-06,236.2204724409449,748.0314960629921,-39.37007874015748,-39.37007874015748,275.59055118110234
8702.0,2.9616000000000006e-06,118.11023622047244,787.4015748031496,39.37007874015748,-39.37007874015748,157.48031496062993
8703.0,2.9624000000000006e-06,157.48031496062993,787.4015748031496,39.37007874015748,-157.48031496062993,196.8503937007874
8704.0,2.9632000000000007e-06,196.8503937007874,787.4015748031496,0.0,-157.48031496062993,118.11023622047244
8705.0,2.9640000000000008e-06,196.8503937007874,748.0314960629921,-78.74015748031496,-78.74015748031496,157.48031496062993
8706.0,2.964800000000001e-06,196.8503937007874,748.0314960629921,-39.37007874015748,-39.37007874015748,196.8503937007874
8707.0,2.9656e-06,118.11023622047244,708.6614173228346,0.0,-78.74015748031496,275.59055118110234
8708.0,2.9664e-06,78.74015748031496,748.0314960629921,39.37007874015748,-78.74015748031496,275.59055118110234
8709.0,2.9672e-06,196.8503937007874,748.0314960629921,-39.37007874015748,0.0,118.11023622047244
8710.0,2.9680000000000002e-06,196.8503937007874,748.0314960629921,0.0,-39.37007874015748,275.59055118110234
8711.0,2.9688000000000003e-06,78.74015748031496,787.4015748031496,0.0,-118.11023622047244,157.48031496062993
8712.0,2.9696000000000003e-06,196.8503937007874,787.4015748031496,39.37007874015748,-196.8503937007874,118.11023622047244
8713.0,2.9704000000000004e-06,157.48031496062993,748.0314960629921,-39.37007874015748,-78.74015748031496,275.59055118110234
8714.0,2.9712000000000005e-06,157.48031496062993,748.0314960629921,0.0,-78.74015748031496,157.48031496062993
8715.0,2.9720000000000005e-06,196.8503937007874,787.4015748031496,0.0,-118.11023622047244,118.11023622047244
8716.0,2.9728000000000006e-06,78.74015748031496,748.0314960629921,0.0,0.0,118.11023622047244
8717.0,2.9736000000000006e-06,196.8503937007874,708.6614173228346,-39.37007874015748,-78.74015748031496,196.8503937007874
8718.0,2.9744000000000007e-06,157.48031496062993,669.2913385826772,0.0,-39.37007874015748,157.48031496062993
8719.0,2.9752000000000008e-06,78.74015748031496,748.0314960629921,39.37007874015748,-78.74015748031496,196.8503937007874
8720.0,2.976000000000001e-06,157.48031496062993,826.7716535433071,-39.37007874015748,-236.2204724409449,118.11023622047244
8721.0,2.9768e-06,236.2204724409449,708.6614173228346,-39.37007874015748,-157.48031496062993,236.2204724409449
8722.0,2.9776e-06,157.48031496062993,708.6614173228346,-39.37007874015748,0.0,196.8503937007874
8723.0,2.9784e-06,157.48031496062993,748.0314960629921,0.0,-118.11023622047244,118.11023622047244
8724.0,2.9792e-06,118.11023622047244,787.4015748031496,0.0,-118.11023622047244,0.0
8725.0,2.9800000000000003e-06,78.74015748031496,708.6614173228346,0.0,-78.74015748031496,196.8503937007874
8726.0,2.9808000000000003e-06,157.48031496062993,708.6614173228346,39.37007874015748,0.0,236.2204724409449
8727.0,2.9816000000000004e-06,78.74015748031496,787.4015748031496,0.0,-78.74015748031496,118.11023622047244
8728.0,2.9824000000000004e-06,118.11023622047244,787.4015748031496,0.0,-157.48031496062993,118.11023622047244
8729.0,2.9832000000000005e-06,157.48031496062993,787.4015748031496,39.37007874015748,-118.11023622047244,196.8503937007874
8730.0,2.9840000000000006e-06,78.74015748031496,669.2913385826772,39.37007874015748,-157.48031496062993,118.11023622047244
8731.0,2.9848000000000006e-06,157.48031496062993,669.2913385826772,0.0,-118.11023622047244,78.74015748031496
8732.0,2.9856000000000007e-06,118.11023622047244,787.4015748031496,0.0,-78.74015748031496,275.59055118110234
8733.0,2.9864000000000007e-06,196.8503937007874,826.7716535433071,-39.37007874015748,-78.74015748031496,196.8503937007874
8734.0,2.987200000000001e-06,118.11023622047244,708.6614173228346,0.0,-39.37007874015748,118.11023622047244
8735.0,2.988e-06,78.74015748031496,669.2913385826772,-39.37007874015748,-78.74015748031496,118.11023622047244
8736.0,2.9888e-06,118.11023622047244,708.6614173228346,0.0,0.0,196.8503937007874
8737.0,2.9896e-06,157.48031496062993,748.0314960629921,0.0,-78.74015748031496,78.74015748031496
8738.0,2.9904e-06,118.11023622047244,866.1417322834645,-39.37007874015748,-118.11023622047244,78.74015748031496
8739.0,2.9912000000000003e-06,157.48031496062993,826.7716535433071,39.37007874015748,-157.48031496062993,157.48031496062993
8740.0,2.9920000000000003e-06,39.37007874015748,708.6614173228346,0.0,-157.48031496062993,78.74015748031496
8741.0,2.9928000000000004e-06,157.48031496062993,590.5511811023622,0.0,-118.11023622047244,196.8503937007874
8742.0,2.9936000000000004e-06,157.48031496062993,669.2913385826772,0.0,-78.74015748031496,196.8503937007874
8743.0,2.9944000000000005e-06,78.74015748031496,748.0314960629921,39.37007874015748,-78.74015748031496,78.74015748031496
8744.0,2.9952000000000006e-06,196.8503937007874,708.6614173228346,0.0,-78.74015748031496,78.74015748031496
8745.0,2.9960000000000006e-06,118.11023622047244,590.5511811023622,0.0,39.37007874015748,157.48031496062993
8746.0,2.9968000000000007e-06,157.48031496062993,669.2913385826772,0.0,-78.74015748031496,118.11023622047244
8747.0,2.9976000000000007e-06,196.8503937007874,787.4015748031496,0.0,-78.74015748031496,157.48031496062993
8748.0,2.998400000000001e-06,118.11023622047244,787.4015748031496,0.0,-78.74015748031496,78.74015748031496
8749.0,2.9992e-06,78.74015748031496,748.0314960629921,0.0,-78.74015748031496,118.11023622047244
8750.0,3e-06,157.48031496062993,708.6614173228346,0.0,-118.11023622047244,78.74015748031496
8751.0,3.0008e-06,78.74015748031496,669.2913385826772,39.37007874015748,-78.74015748031496,118.11023622047244
8752.0,3.0016e-06,78.74015748031496,748.0314960629921,0.0,-78.74015748031496,78.74015748031496
8753.0,3.0024000000000003e-06,118.11023622047244,748.0314960629921,-39.37007874015748,0.0,157.48031496062993
8754.0,3.0032000000000003e-06,118.11023622047244,708.6614173228346,-39.37007874015748,39.37007874015748,118.11023622047244
8755.0,3.0040000000000004e-06,118.11023622047244,708.6614173228346,39.37007874015748,-39.37007874015748,118.11023622047244
8756.0,3.0048000000000004e-06,78.74015748031496,826.7716535433071,39.37007874015748,-78.74015748031496,118.11023622047244
8757.0,3.0056000000000005e-06,118.11023622047244,905.511811023622,-39.37007874015748,0.0,157.48031496062993
8758.0,3.0064000000000006e-06,118.11023622047244,748.0314960629921,-39.37007874015748,-39.37007874015748,39.37007874015748
8759.0,3.0072000000000006e-06,78.74015748031496,629.9212598425197,0.0,-39.37007874015748,196.8503937007874
8760.0,3.0080000000000007e-06,157.48031496062993,669.2913385826772,0.0,0.0,118.11023622047244
8761.0,3.0088000000000007e-06,157.48031496062993,787.4015748031496,0.0,-78.74015748031496,0.0
8762.0,3.009600000000001e-06,118.11023622047244,787.4015748031496,-39.37007874015748,-39.37007874015748,78.74015748031496
8763.0,3.010400000000001e-06,78.74015748031496,787.4015748031496,0.0,-78.74015748031496,78.74015748031496
8764.0,3.0112e-06,78.74015748031496,826.7716535433071,0.0,-118.11023622047244,118.11023622047244
8765.0,3.012e-06,118.11023622047244,826.7716535433071,78.74015748031496,-39.37007874015748,78.74015748031496
8766.0,3.0128e-06,78.74015748031496,826.7716535433071,0.0,-39.37007874015748,39.37007874015748
8767.0,3.0136000000000003e-06,39.37007874015748,866.1417322834645,0.0,-39.37007874015748,78.74015748031496
8768.0,3.0144000000000003e-06,78.74015748031496,748.0314960629921,0.0,0.0,118.11023622047244
8769.0,3.0152000000000004e-06,118.11023622047244,708.6614173228346,0.0,0.0,157.48031496062993
8770.0,3.0160000000000004e-06,118.11023622047244,748.0314960629921,0.0,39.37007874015748,157.48031496062993
8771.0,3.0168000000000005e-06,118.11023622047244,748.0314960629921,0.0,-39.37007874015748,39.37007874015748
8772.0,3.0176000000000006e-06,118.11023622047244,748.0314960629921,-39.37007874015748,-39.37007874015748,78.74015748031496
8773.0,3.0184000000000006e-06,118.11023622047244,708.6614173228346,0.0,-39.37007874015748,78.74015748031496
8774.0,3.0192000000000007e-06,39.37007874015748,787.4015748031496,0.0,-78.74015748031496,39.37007874015748
8775.0,3.0200000000000007e-06,78.74015748031496,787.4015748031496,39.37007874015748,-78.74015748031496,157.48031496062993
8776.0,3.020800000000001e-06,78.74015748031496,748.0314960629921,0.0,39.37007874015748,-78.74015748031496
8777.0,3.021600000000001e-06,118.11023622047244,708.6614173228346,0.0,0.0,118.11023622047244
8778.0,3.0224e-06,118.11023622047244,787.4015748031496,0.0,78.74015748031496,78.74015748031496
8779.0,3.0232e-06,39.37007874015748,748.0314960629921,39.37007874015748,0.0,157.48031496062993
8780.0,3.024e-06,39.37007874015748,748.0314960629921,-39.37007874015748,-39.37007874015748,78.74015748031496
8781.0,3.0248000000000002e-06,118.11023622047244,748.0314960629921,0.0,39.37007874015748,118.11023622047244
8782.0,3.0256000000000003e-06,157.48031496062993,748.0314960629921,-39.37007874015748,-39.37007874015748,78.74015748031496
8783.0,3.0264000000000004e-06,78.74015748031496,748.0314960629921,0.0,-39.37007874015748,157.48031496062993
8784.0,3.0272000000000004e-06,39.37007874015748,787.4015748031496,39.37007874015748,0.0,78.74015748031496
8785.0,3.0280000000000005e-06,78.74015748031496,787.4015748031496,-39.37007874015748,-39.37007874015748,39.37007874015748
8786.0,3.0288000000000005e-06,118.11023622047244,748.0314960629921,0.0,0.0,157.48031496062993
8787.0,3.0296000000000006e-06,39.37007874015748,708.6614173228346,0.0,39.37007874015748,0.0
8788.0,3.0304000000000007e-06,78.74015748031496,787.4015748031496,39.37007874015748,-39.37007874015748,118.11023622047244
8789.0,3.0312000000000007e-06,78.74015748031496,826.7716535433071,0.0,0.0,157.48031496062993
8790.0,3.0320000000000008e-06,78.74015748031496,787.4015748031496,-39.37007874015748,-39.37007874015748,78.74015748031496
8791.0,3.032800000000001e-06,78.74015748031496,748.0314960629921,0.0,0.0,118.11023622047244
8792.0,3.0336e-06,118.11023622047244,787.4015748031496,-39.37007874015748,0.0,118.11023622047244
8793.0,3.0344e-06,78.74015748031496,748.0314960629921,0.0,-39.37007874015748,118.11023622047244
8794.0,3.0352e-06,78.74015748031496,748.0314960629921,39.37007874015748,0.0,118.11023622047244
8795.0,3.0360000000000002e-06,78.74015748031496,787.4015748031496,0.0,78.74015748031496,118.11023622047244
8796.0,3.0368000000000003e-06,118.11023622047244,708.6614173228346,-78.74015748031496,0.0,39.37007874015748
8797.0,3.0376000000000004e-06,157.48031496062993,708.6614173228346,0.0,39.37007874015748,118.11023622047244
8798.0,3.0384000000000004e-06,39.37007874015748,787.4015748031496,0.0,0.0,78.74015748031496
8799.0,3.0392000000000005e-06,39.37007874015748,826.7716535433071,-39.37007874015748,-39.37007874015748,157.48031496062993
8800.0,3.0400000000000005e-06,118.11023622047244,787.4015748031496,-39.37007874015748,-39.37007874015748,39.37007874015748
8801.0,3.0408000000000006e-06,157.48031496062993,669.2913385826772,39.37007874015748,0.0,78.74015748031496
8802.0,3.0416000000000007e-06,118.11023622047244,629.9212598425197,0.0,39.37007874015748,78.74015748031496
8803.0,3.0424000000000007e-06,78.74015748031496,708.6614173228346,0.0,-39.37007874015748,39.37007874015748
8804.0,3.0432000000000008e-06,78.74015748031496,787.4015748031496,0.0,-39.37007874015748,157.48031496062993
8805.0,3.044000000000001e-06,118.11023622047244,748.0314960629921,-39.37007874015748,78.74015748031496,157.48031496062993
8806.0,3.0448e-06,157.48031496062993,748.0314960629921,-39.37007874015748,39.37007874015748,118.11023622047244
8807.0,3.0456e-06,118.11023622047244,708.6614173228346,0.0,39.37007874015748,157.48031496062993
8808.0,3.0464e-06,78.74015748031496,826.7716535433071,39.37007874015748,-39.37007874015748,196.8503937007874
8809.0,3.0472000000000002e-06,157.48031496062993,826.7716535433071,0.0,-39.37007874015748,118.11023622047244
8810.0,3.0480000000000003e-06,118.11023622047244,787.4015748031496,0.0,-78.74015748031496,78.74015748031496
8811.0,3.0488000000000004e-06,118.11023622047244,708.6614173228346,0.0,-39.37007874015748,118.11023622047244
8812.0,3.0496000000000004e-06,118.11023622047244,748.0314960629921,0.0,-78.74015748031496,78.74015748031496
8813.0,3.0504000000000005e-06,78.74015748031496,787.4015748031496,0.0,-78.74015748031496,157.48031496062993
8814.0,3.0512000000000005e-06,78.74015748031496,748.0314960629921,0.0,0.0,236.2204724409449
8815.0,3.0520000000000006e-06,118.11023622047244,748.0314960629921,0.0,78.74015748031496,78.74015748031496
8816.0,3.0528000000000007e-06,118.11023622047244,826.7716535433071,0.0,-39.37007874015748,118.11023622047244
8817.0,3.0536000000000007e-06,118.11023622047244,905.511811023622,-39.37007874015748,-78.74015748031496,157.48031496062993
8818.0,3.0544000000000008e-06,118.11023622047244,826.7716535433071,0.0,0.0,157.48031496062993
8819.0,3.055200000000001e-06,118.11023622047244,748.0314960629921,0.0,-39.37007874015748,118.11023622047244
8820.0,3.056e-06,78.74015748031496,748.0314960629921,0.0,-39.37007874015748,157.48031496062993
8821.0,3.0568e-06,118.11023622047244,787.4015748031496,0.0,0.0,196.8503937007874
8822.0,3.0576e-06,78.74015748031496,787.4015748031496,0.0,0.0,118.11023622047244
8823.0,3.0584000000000002e-06,78.74015748031496,826.7716535433071,0.0,-39.37007874015748,118.11023622047244
8824.0,3.0592000000000003e-06,157.48031496062993,787.4015748031496,0.0,-78.74015748031496,118.11023622047244
8825.0,3.0600000000000003e-06,157.48031496062993,826.7716535433071,0.0,-78.74015748031496,196.8503937007874
8826.0,3.0608000000000004e-06,118.11023622047244,866.1417322834645,-39.37007874015748,-39.37007874015748,118.11023622047244
8827.0,3.0616000000000005e-06,78.74015748031496,826.7716535433071,0.0,-78.74015748031496,157.48031496062993
8828.0,3.0624000000000005e-06,118.11023622047244,748.0314960629921,39.37007874015748,-39.37007874015748,118.11023622047244
8829.0,3.0632000000000006e-06,157.48031496062993,708.6614173228346,-39.37007874015748,-39.37007874015748,196.8503937007874
8830.0,3.0640000000000006e-06,157.48031496062993,708.6614173228346,0.0,-39.37007874015748,196.8503937007874
8831.0,3.0648000000000007e-06,78.74015748031496,708.6614173228346,-39.37007874015748,-78.74015748031496,157.48031496062993
8832.0,3.0656000000000008e-06,118.11023622047244,669.2913385826772,0.0,-118.11023622047244,196.8503937007874
8833.0,3.066400000000001e-06,118.11023622047244,748.0314960629921,0.0,-78.74015748031496,236.2204724409449
8834.0,3.0672e-06,157.48031496062993,787.4015748031496,0.0,-39.37007874015748,157.48031496062993
8835.0,3.068e-06,157.48031496062993,787.4015748031496,0.0,-78.74015748031496,78.74015748031496
8836.0,3.0688e-06,78.74015748031496,787.4015748031496,0.0,-78.74015748031496,118.11023622047244
8837.0,3.0696000000000002e-06,118.11023622047244,787.4015748031496,0.0,-39.37007874015748,157.48031496062993
8838.0,3.0704000000000003e-06,196.8503937007874,787.4015748031496,0.0,-78.74015748031496,196.8503937007874
8839.0,3.0712000000000003e-06,118.11023622047244,748.0314960629921,0.0,-39.37007874015748,157.48031496062993
8840.0,3.0720000000000004e-06,157.48031496062993,787.4015748031496,0.0,0.0,118.11023622047244
8841.0,3.0728000000000005e-06,157.48031496062993,787.4015748031496,-39.37007874015748,-118.11023622047244,118.11023622047244
8842.0,3.0736000000000005e-06,157.48031496062993,787.4015748031496,-39.37007874015748,-118.11023622047244,157.48031496062993
8843.0,3.0744000000000006e-06,118.11023622047244,708.6614173228346,39.37007874015748,-39.37007874015748,157.48031496062993
8844.0,3.0752000000000006e-06,78.74015748031496,748.0314960629921,0.0,-39.37007874015748,157.48031496062993
8845.0,3.0760000000000007e-06,157.48031496062993,748.0314960629921,0.0,-39.37007874015748,196.8503937007874
8846.0,3.0768000000000008e-06,157.48031496062993,826.7716535433071,39.37007874015748,-39.37007874015748,157.48031496062993
8847.0,3.077600000000001e-06,157.48031496062993,787.4015748031496,0.0,-78.74015748031496,118.11023622047244
8848.0,3.0784e-06,118.11023622047244,748.0314960629921,0.0,-157.48031496062993,157.48031496062993
8849.0,3.0792e-06,157.48031496062993,748.0314960629921,0.0,-78.74015748031496,196.8503937007874
8850.0,3.08e-06,157.48031496062993,787.4015748031496,0.0,-78.74015748031496,118.11023622047244
8851.0,3.0808000000000002e-06,118.11023622047244,826.7716535433071,-39.37007874015748,-157.48031496062993,157.48031496062993
8852.0,3.0816000000000003e-06,78.74015748031496,787.4015748031496,39.37007874015748,-157.48031496062993,118.11023622047244
8853.0,3.0824000000000003e-06,196.8503937007874,708.6614173228346,0.0,-78.74015748031496,157.48031496062993
8854.0,3.0832000000000004e-06,157.48031496062993,708.6614173228346,-39.37007874015748,-78.74015748031496,157.48031496062993
8855.0,3.0840000000000005e-06,78.74015748031496,787.4015748031496,-39.37007874015748,-118.11023622047244,118.11023622047244
8856.0,3.0848000000000005e-06,157.48031496062993,787.4015748031496,0.0,-157.48031496062993,196.8503937007874
8857.0,3.0856000000000006e-06,118.11023622047244,787.4015748031496,-39.37007874015748,-78.74015748031496,236.2204724409449
8858.0,3.0864000000000006e-06,118.11023622047244,748.0314960629921,-39.37007874015748,-78.74015748031496,236.2204724409449
8859.0,3.0872000000000007e-06,118.11023622047244,748.0314960629921,0.0,-118.11023622047244,118.11023622047244
8860.0,3.0880000000000008e-06,157.48031496062993,787.4015748031496,0.0,-157.48031496062993,118.11023622047244
8861.0,3.088800000000001e-06,196.8503937007874,748.0314960629921,-39.37007874015748,-118.11023622047244,196.8503937007874
8862.0,3.0896e-06,118.11023622047244,748.0314960629921,0.0,-78.74015748031496,157.48031496062993
8863.0,3.0904e-06,118.11023622047244,748.0314960629921,0.0,-157.48031496062993,118.11023622047244
8864.0,3.0912e-06,157.48031496062993,748.0314960629921,-39.37007874015748,-157.48031496062993,78.74015748031496
8865.0,3.092e-06,157.48031496062993,787.4015748031496,-39.37007874015748,-118.11023622047244,118.11023622047244
8866.0,3.0928000000000003e-06,157.48031496062993,787.4015748031496,-39.37007874015748,-39.37007874015748,157.48031496062993
8867.0,3.0936000000000003e-06,157.48031496062993,748.0314960629921,-39.37007874015748,-78.74015748031496,196.8503937007874
8868.0,3.0944000000000004e-06,157.48031496062993,748.0314960629921,0.0,-157.48031496062993,157.48031496062993
8869.0,3.0952000000000005e-06,157.48031496062993,748.0314960629921,0.0,-118.11023622047244,236.2204724409449
8870.0,3.0960000000000005e-06,196.8503937007874,787.4015748031496,0.0,-78.74015748031496,236.2204724409449
8871.0,3.0968000000000006e-06,118.11023622047244,748.0314960629921,-39.37007874015748,-78.74015748031496,157.48031496062993
8872.0,3.0976000000000006e-06,157.48031496062993,669.2913385826772,39.37007874015748,-157.48031496062993,157.48031496062993
8873.0,3.0984000000000007e-06,196.8503937007874,748.0314960629921,0.0,-78.74015748031496,157.48031496062993
8874.0,3.0992000000000008e-06,236.2204724409449,708.6614173228346,-39.37007874015748,-78.74015748031496,157.48031496062993
8875.0,3.100000000000001e-06,157.48031496062993,787.4015748031496,-39.37007874015748,-118.11023622047244,157.48031496062993
8876.0,3.1008e-06,196.8503937007874,787.4015748031496,0.0,-118.11023622047244,157.48031496062993
8877.0,3.1016e-06,196.8503937007874,748.0314960629921,0.0,-39.37007874015748,78.74015748031496
8878.0,3.1024e-06,157.48031496062993,669.2913385826772,0.0,-118.11023622047244,157.48031496062993
8879.0,3.1032e-06,118.11023622047244,748.0314960629921,0.0,-118.11023622047244,118.11023622047244
8880.0,3.1040000000000003e-06,196.8503937007874,787.4015748031496,-39.37007874015748,-78.74015748031496,118.11023622047244
8881.0,3.1048000000000003e-06,157.48031496062993,669.2913385826772,0.0,-157.48031496062993,196.8503937007874
8882.0,3.1056000000000004e-06,118.11023622047244,669.2913385826772,0.0,-118.11023622047244,157.48031496062993
8883.0,3.1064000000000004e-06,118.11023622047244,708.6614173228346,39.37007874015748,-78.74015748031496,236.2204724409449
8884.0,3.1072000000000005e-06,157.48031496062993,748.0314960629921,0.0,-118.11023622047244,157.48031496062993
8885.0,3.1080000000000006e-06,157.48031496062993,748.0314960629921,0.0,-78.74015748031496,157.48031496062993
8886.0,3.1088000000000006e-06,118.11023622047244,748.0314960629921,-39.37007874015748,-39.37007874015748,78.74015748031496
8887.0,3.1096000000000007e-06,196.8503937007874,826.7716535433071,39.37007874015748,-78.74015748031496,157.48031496062993
8888.0,3.1104000000000007e-06,157.48031496062993,748.0314960629921,-39.37007874015748,-118.11023622047244,78.74015748031496
8889.0,3.111200000000001e-06,196.8503937007874,748.0314960629921,-78.74015748031496,-157.48031496062993,118.11023622047244
8890.0,3.112e-06,196.8503937007874,708.6614173228346,0.0,-78.74015748031496,157.48031496062993
8891.0,3.1128e-06,157.48031496062993,708.6614173228346,0.0,-78.74015748031496,196.8503937007874
8892.0,3.1136e-06,157.48031496062993,669.2913385826772,-39.37007874015748,-78.74015748031496,118.11023622047244
8893.0,3.1144e-06,157.48031496062993,708.6614173228346,0.0,-78.74015748031496,157.48031496062993
8894.0,3.1152000000000003e-06,118.11023622047244,748.0314960629921,39.37007874015748,-39.37007874015748,196.8503937007874
8895.0,3.1160000000000003e-06,118.11023622047244,748.0314960629921,0.0,-39.37007874015748,196.8503937007874
8896.0,3.1168000000000004e-06,157.48031496062993,787.4015748031496,-39.37007874015748,-118.11023622047244,118.11023622047244
8897.0,3.1176000000000004e-06,196.8503937007874,787.4015748031496,-39.37007874015748,-78.74015748031496,157.48031496062993
8898.0,3.1184000000000005e-06,157.48031496062993,748.0314960629921,-39.37007874015748,-39.37007874015748,236.2204724409449
8899.0,3.1192000000000006e-06,157.48031496062993,708.6614173228346,0.0,-118.11023622047244,118.11023622047244
8900.0,3.1200000000000006e-06,157.48031496062993,708.6614173228346,0.0,-118.11023622047244,118.11023622047244
8901.0,3.1208000000000007e-06,196.8503937007874,708.6614173228346,0.0,-118.11023622047244,196.8503937007874
8902.0,3.1216000000000007e-06,118.11023622047244,708.6614173228346,0.0,-39.37007874015748,118.11023622047244
8903.0,3.122400000000001e-06,157.48031496062993,708.6614173228346,0.0,-39.37007874015748,78.74015748031496
8904.0,3.123200000000001e-06,157.48031496062993,748.0314960629921,0.0,-39.37007874015748,157.48031496062993
8905.0,3.124e-06,157.48031496062993,787.4015748031496,-39.37007874015748,-78.74015748031496,157.48031496062993
8906.0,3.1248e-06,157.48031496062993,748.0314960629921,-39.37007874015748,-78.74015748031496,118.11023622047244
8907.0,3.1256e-06,78.74015748031496,748.0314960629921,-39.37007874015748,-39.37007874015748,196.8503937007874
8908.0,3.1264000000000003e-06,157.48031496062993,669.2913385826772,0.0,-39.37007874015748,157.48031496062993
8909.0,3.1272000000000003e-06,157.48031496062993,708.6614173228346,0.0,0.0,157.48031496062993
8910.0,3.1280000000000004e-06,118.11023622047244,708.6614173228346,0.0,-39.37007874015748,157.48031496062993
8911.0,3.1288000000000004e-06,157.48031496062993,708.6614173228346,0.0,-78.74015748031496,157.48031496062993
8912.0,3.1296000000000005e-06,118.11023622047244,748.0314960629921,0.0,-39.37007874015748,78.74015748031496
8913.0,3.1304000000000006e-06,157.48031496062993,748.0314960629921,-39.37007874015748,-39.37007874015748,157.48031496062993
8914.0,3.1312000000000006e-06,118.11023622047244,748.0314960629921,-39.37007874015748,-78.74015748031496,118.11023622047244
8915.0,3.1320000000000007e-06,118.11023622047244,748.0314960629921,0.0,-39.37007874015748,118.11023622047244
8916.0,3.1328000000000007e-06,118.11023622047244,787.4015748031496,0.0,-39.37007874015748,118.11023622047244
8917.0,3.133600000000001e-06,78.74015748031496,787.4015748031496,0.0,0.0,157.48031496062993
8918.0,3.134400000000001e-06,157.48031496062993,708.6614173228346,-39.37007874015748,-39.37007874015748,157.48031496062993
8919.0,3.1352e-06,157.48031496062993,708.6614173228346,-39.37007874015748,-39.37007874015748,118.11023622047244
8920.0,3.136e-06,118.11023622047244,708.6614173228346,-39.37007874015748,-78.74015748031496,157.48031496062993
8921.0,3.1368e-06,78.74015748031496,748.0314960629921,0.0,-39.37007874015748,118.11023622047244
8922.0,3.1376000000000002e-06,118.11023622047244,708.6614173228346,0.0,-39.37007874015748,157.48031496062993
8923.0,3.1384000000000003e-06,118.11023622047244,748.0314960629921,0.0,0.0,118.11023622047244
8924.0,3.1392000000000004e-06,157.48031496062993,787.4015748031496,-78.74015748031496,-78.74015748031496,118.11023622047244
8925.0,3.1400000000000004e-06,157.48031496062993,787.4015748031496,0.0,-39.37007874015748,157.48031496062993
8926.0,3.1408000000000005e-06,118.11023622047244,787.4015748031496,39.37007874015748,-78.74015748031496,196.8503937007874
8927.0,3.1416000000000005e-06,39.37007874015748,787.4015748031496,-39.37007874015748,-78.74015748031496,118.11023622047244
8928.0,3.1424000000000006e-06,78.74015748031496,787.4015748031496,0.0,0.0,78.74015748031496
8929.0,3.1432000000000007e-06,157.48031496062993,787.4015748031496,-39.37007874015748,0.0,157.48031496062993
8930.0,3.1440000000000007e-06,157.48031496062993,748.0314960629921,-39.37007874015748,0.0,118.11023622047244
8931.0,3.144800000000001e-06,118.11023622047244,748.0314960629921,-39.37007874015748,-78.74015748031496,118.11023622047244
8932.0,3.145600000000001e-06,78.74015748031496,708.6614173228346,-39.37007874015748,-39.37007874015748,157.48031496062993
8933.0,3.1464e-06,78.74015748031496,708.6614173228346,0.0,-39.37007874015748,78.74015748031496
8934.0,3.1472e-06,78.74015748031496,708.6614173228346,0.0,0.0,118.11023622047244
8935.0,3.148e-06,78.74015748031496,826.7716535433071,-39.37007874015748,-78.74015748031496,157.48031496062993
8936.0,3.1488000000000002e-06,157.48031496062993,787.4015748031496,-39.37007874015748,0.0,78.74015748031496
8937.0,3.1496000000000003e-06,78.74015748031496,748.0314960629921,-39.37007874015748,39.37007874015748,157.48031496062993
8938.0,3.1504000000000004e-06,78.74015748031496,748.0314960629921,-39.37007874015748,0.0,78.74015748031496
8939.0,3.1512000000000004e-06,39.37007874015748,748.0314960629921,0.0,0.0,78.74015748031496
8940.0,3.1520000000000005e-06,118.11023622047244,787.4015748031496,-39.37007874015748,0.0,78.74015748031496
8941.0,3.1528000000000005e-06,118.11023622047244,708.6614173228346,0.0,-39.37007874015748,118.11023622047244
8942.0,3.1536000000000006e-06,78.74015748031496,708.6614173228346,0.0,-78.74015748031496,157.48031496062993
8943.0,3.1544000000000007e-06,0.0,748.0314960629921,0.0,-39.37007874015748,118.11023622047244
8944.0,3.1552000000000007e-06,118.11023622047244,748.0314960629921,0.0,-39.37007874015748,118.11023622047244
